File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 10:50:32
Begin Seconds,82191.2
End Seconds,82232.75
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
58,2.46875,1,-1.4652,1,0.3663,1,0.65934,1,0.01261,1,-1.018888,1,0.03783,
59,2.5,1,-0.29304,1,0,1,0,1,0.027742,1,-1.011322,1,0.035308,
60,2.546875,1,0,1,0,1,-0.43956,1,0.030264,1,-1.001234,1,0.030264,
61,2.59375,1,0,1,-0.14652,1,0.07326,1,-0.015132,1,-1.023932,1,0.05044,
62,2.625,1,-1.02564,1,0.95238,1,0.3663,1,0.010088,1,-1.031498,1,0.045396,
63,2.671875,1,-0.58608,1,-0.95238,1,0.65934,1,0.035308,1,-1.036542,1,0.045396,
64,2.71875,1,-0.29304,1,-0.3663,1,-0.7326,1,-0.002522,1,-1.02141,1,0.047918,
65,2.75,1,-0.3663,1,-0.29304,1,0.7326,1,0.027742,1,-1.011322,1,0.035308,
66,2.796875,1,-0.65934,1,0.29304,1,0.3663,1,0.020176,1,-1.018888,1,0.040352,
67,2.84375,1,-0.07326,1,-0.95238,1,-0.14652,1,0.017654,1,-1.0088,1,0.042874,
68,2.875,1,-0.87912,1,0.51282,1,-0.65934,1,0.005044,1,-1.023932,1,0.042874,
69,2.921875,1,-1.0989,1,0.43956,1,0.3663,1,0.017654,1,-1.02141,1,0.047918,
70,2.953125,1,-0.14652,1,-0.14652,1,0.21978,1,-0.007566,1,-1.011322,1,0.05044,
71,3,1,-0.21978,1,-0.3663,1,-0.29304,1,0.02522,1,-1.02141,1,0.03783,
72,3.046875,1,-1.4652,1,0.29304,1,0.51282,1,0.030264,1,-1.016366,1,0.032786,
73,3.078125,1,-0.58608,1,0.21978,1,0.29304,1,0.032786,1,-1.03402,1,0.052962,
74,3.125,1,-0.65934,1,0.3663,1,-0.21978,1,-0.01261,1,-1.023932,1,0.047918,
75,3.171875,1,-0.29304,1,0.51282,1,0.3663,1,0.030264,1,-1.031498,1,0.052962,
76,3.203125,1,-0.51282,1,-0.87912,1,-0.07326,1,-0.01261,1,-1.026454,1,0.05044,
77,3.25,1,-0.43956,1,-0.43956,1,0.51282,1,0.027742,1,-1.013844,1,0.035308,
78,3.296875,1,-0.21978,1,0.14652,1,0.65934,1,0.020176,1,-1.026454,1,0.042874,
79,3.328125,1,-0.80586,1,0.43956,1,0.07326,1,0.040352,1,-1.003756,1,0.035308,
80,3.375,1,-0.51282,1,0.65934,1,-0.65934,1,0.017654,1,-1.011322,1,0.047918,
81,3.421875,1,-0.29304,1,0,1,0.3663,1,-0.015132,1,-1.011322,1,0.045396,
82,3.453125,1,-0.87912,1,0.14652,1,0.87912,1,-0.010088,1,-1.006278,1,0.032786,
83,3.5,1,-0.65934,1,-0.58608,1,-0.07326,1,-0.01261,1,-1.02141,1,0.040352,
84,3.53125,1,-0.80586,1,0.43956,1,0.87912,1,-0.020176,1,-1.023932,1,0.045396,
85,3.578125,1,-1.31868,1,-0.21978,1,0.29304,1,0.035308,1,-1.018888,1,0.03783,
86,3.625,1,-1.02564,1,0.14652,1,-0.3663,1,0.01261,1,-1.016366,1,0.032786,
87,3.65625,1,-1.0989,1,-0.14652,1,0.58608,1,-0.01261,1,-1.011322,1,0.042874,
88,3.703125,1,-0.58608,1,-0.80586,1,0.14652,1,-0.027742,1,-1.011322,1,0.042874,
