File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 10:48:55
Begin Seconds,82123.25
End Seconds,82135.84
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.43956,1,0.21978,1,0.58608,1,0.032786,1,0.05044,1,1.036542,
2,0.140625,1,-0.51282,1,0.58608,1,0.14652,1,0.022698,1,0.045396,1,1.056718,
3,0.203125,1,-0.58608,1,0.29304,1,-0.3663,1,0.02522,1,0.042874,1,1.039064,
4,0.234375,1,-0.29304,1,0.29304,1,0,1,0.030264,1,0.027742,1,1.054196,
5,0.28125,1,-0.07326,1,0.21978,1,0.3663,1,0.007566,1,0.047918,1,1.044108,
6,0.328125,1,-0.3663,1,0.65934,1,0.21978,1,-0.007566,1,0.03783,1,1.05924,
7,0.359375,1,-0.43956,1,0.7326,1,0.21978,1,-0.007566,1,0.047918,1,1.051674,
8,0.40625,1,-0.21978,1,1.0989,1,-0.14652,1,-0.007566,1,0.03783,1,1.05924,
9,0.453125,1,-0.65934,1,0.21978,1,0.3663,1,0.015132,1,0.058006,1,1.039064,
10,0.484375,1,-0.3663,1,0.7326,1,-0.3663,1,-0.01261,1,0.047918,1,1.051674,
11,0.53125,1,-0.29304,1,0.7326,1,-0.14652,1,0.005044,1,0.042874,1,1.036542,
12,0.578125,1,-0.43956,1,0.29304,1,0.3663,1,0.035308,1,0.02522,1,1.056718,
13,0.609375,1,-0.43956,1,0.58608,1,0.29304,1,0,1,0.027742,1,1.049152,
14,0.65625,1,-0.43956,1,-0.51282,1,0,1,0.040352,1,0.042874,1,1.051674,
15,0.703125,1,-0.65934,1,0,1,-0.07326,1,-0.002522,1,0.040352,1,1.049152,
16,0.734375,1,-0.51282,1,0,1,0.14652,1,0.017654,1,0.030264,1,1.056718,
17,0.78125,1,-0.7326,1,-0.3663,1,0.07326,1,0.035308,1,0.045396,1,1.044108,
18,0.8125,1,-0.95238,1,0.21978,1,0.3663,1,0.032786,1,0.040352,1,1.039064,
19,0.859375,1,-0.14652,1,0.65934,1,0.87912,1,0.03783,1,0.02522,1,1.049152,
20,0.90625,1,-0.7326,1,0.29304,1,1.17216,1,-0.015132,1,0.052962,1,1.054196,
21,0.9375,1,-0.51282,1,0.21978,1,0.65934,1,0.040352,1,0.040352,1,1.041586,
22,0.984375,1,-0.58608,1,0.3663,1,0.07326,1,0.007566,1,0.045396,1,1.056718,
23,1.03125,1,-0.58608,1,0.14652,1,0.14652,1,0.035308,1,0.042874,1,1.054196,
