21723870	-1.68037	1.68037	10.1316	-0.00767177	-0.00127863	0.00767177	3293400	0.634747	2.22293	0	0.14816
21724027	-1.72979	1.82864	10.1069	-0.00767177	0.0524238	-0.00639314	3293600	0.634747	2.22293	0	0.16668
21724229	-1.82864	1.26028	10.2305	-0.0409161	0.0639314	0.0204581	3293800	0.634747	2.22293	0	0.20372
21724429	-1.33441	1.65566	9.58798	-0.0370802	-0.0869467	0.0242939	3294000	0.634747	2.22293	0	0.40744
21724628	-1.18614	1.82864	10.5517	0.264676	0.0179008	-0.0511451	3294200	0.634747	2.22293	0	0.53708
21724838	-0.96374	1.58152	10.3293	-0.173893	0.0882253	-0.240382	3294400	0.634747	2.22293	0	0.62968
21725027	-1.80392	1.23556	10.7741	-0.21481	0.0882253	-0.257004	3294600	0.634747	2.22293	0	0.88896
21725227	-2.34757	1.95219	9.98336	-0.0140649	-0.281298	-0.0191794	3294800	0.634747	2.22293	0	1.03712
21725430	-1.80392	1.28499	8.40184	0.189237	0.0971757	0.191794	3295000	0.634747	2.22293	0	1.33344
21725626	-2.17459	1.82864	10.7988	-0.0831108	0.0409161	0.341394	3295200	0.634747	2.22293	0	1.6668
21725827	-1.38383	2.24873	10.2305	0.120191	0.200745	0.393817	3295400	0.634747	2.22293	0	1.77792
21726026	-0.667205	0.19769	9.1926	-0.324772	-0.209695	0.112519	3295600	0.634747	2.22293	0	1.88904
21726225	-0.889606	2.00161	9.71154	-0.268512	0.202023	-0.342672	3295800	0.634747	2.22293	0	2.9632
21726429	-2.07575	2.81709	11.6637	0.924448	0.244218	0.225039	3296000	0.634746	2.22293	0	3.44472
21726624	-1.80392	0.840184	8.89606	0.265955	-0.173893	0.101012	3296200	0.634746	2.22293	0	3.44472
21726824	-1.58152	0.345958	10.354	-0.343951	-0.0537024	0.0779963	3296400	0.634746	2.22293	0	4.22256
21727024	-1.33441	4.1515	11.0954	0.452634	0.19563	0.127863	3296600	0.634746	2.22293	0	3.38916
21727224	-0.96374	0.593071	8.47597	-0.0383588	-0.0281298	0.0805536	3296800	0.634746	2.22293	0	4.01884
21727428	-1.0873	0.518937	11.1942	-0.0460306	0.0741604	-0.12147	3297000	0.634746	2.22293	0	5.31524
21727624	-2.17459	2.89122	8.77251	0.212252	-0.184122	-0.107405	3297200	0.634746	2.22293	0	4.24108
21727825	-0.691916	0.444803	8.25357	0.0690459	-0.150878	-0.010229	3297400	0.634746	2.22293	0	5.07448
