22075837	-2.29815	-9.95865	0.642494	-0.101012	0.0805536	-0.0920612	45200	0.634745	2.22293	0	0.7408
22075900	-2.10046	-9.95865	0.939029	-0.0639314	0.0319657	-0.108683	45400	0.634745	2.22293	0	0.72228
22076024	-1.3097	-9.6374	1.5321	0.0600955	-0.103569	-0.0767177	45600	0.634745	2.22293	0	0.72228
22076225	-1.45797	-9.8598	1.35912	-0.0920612	0.0358016	0.0434734	45800	0.634745	2.22293	0	0.70376
22076428	-1.38383	-9.90923	0.988452	0.0217367	-0.0562596	0.0409161	46000	0.634745	2.22293	0	0.72228
22076633	-1.9769	-10.1069	0.939029	0.0946185	0.0268512	0.166222	46200	0.634745	2.22293	0	0.72228
22076824	-2.10046	-10.3293	0.667205	-0.0664887	0.106126	-0.154714	46400	0.634745	2.22293	0	0.7408
22077022	-1.68037	-10.7988	0.790761	-0.258283	0.0485879	0.397653	46600	0.634745	2.22293	0	0.77784
22077233	-3.01478	-8.77251	1.7545	0.565154	0.0358016	-0.318378	46800	0.634745	2.22293	0	0.79636
22077426	-2.44642	-10.1563	1.06259	-0.168779	0.120191	-0.236546	47000	0.634745	2.22293	0	0.87044
22077622	-1.5321	-13.2205	0.247113	-0.41939	0.132977	0.115077	47200	0.634745	2.22293	0	0.926
22077821	-0.864895	-10.0081	2.24873	-0.292806	-0.221203	0.0882253	47400	0.634745	2.22293	0	0.96304
22078024	-0.691916	-8.25357	-0.19769	-0.145764	-0.13937	0.0907826	47600	0.634745	2.22293	0	1.00008
22078222	-2.44642	-12.1332	0.0494226	-0.64315	0.148321	-0.0409161	47800	0.634745	2.22293	0	1.05564
22078427	-2.66882	-8.57482	1.28499	0.187958	0.103569	0.0434734	48000	0.634745	2.22293	0	1.14824
22078623	-1.43325	-7.95703	-0.716627	-0.104848	0.116355	-0.13937	48200	0.634745	2.22293	0	1.16676
22078827	-1.7545	-15.1233	3.45958	0.0933399	-0.239103	-0.099733	48400	0.634745	2.22293	0	1.22232
22079025	-1.28499	-7.8829	-0.76605	-0.0409161	-0.0613742	-0.287691	48600	0.634745	2.22293	0	1.2964
22079237	-1.23556	-11.6143	-0.469514	-0.219924	0.176451	0.120191	48800	0.634745	2.22293	0	1.92608
22079430	-2.24873	-10.2799	1.38383	0.225039	0.350344	-0.0485879	49000	0.634745	2.22293	0	2.29648
22079626	-1.87806	-7.90761	-0.518937	-0.13937	0.176451	-0.281298	49200	0.634745	2.22293	0	2.42612
22079828	-1.63095	-13.6159	2.22402	0.26084	-0.106126	0.443684	49400	0.634745	2.22293	0	2.98172
22080026	-0.321247	-8.92078	-0.0494226	0.109962	0	-0.13937	49600	0.634745	2.22293	0	3.09284
22080229	-1.11201	-10.5023	-0.148268	-0.356737	0.126584	-0.010229	49800	0.634745	2.22293	0	3.59288
22080433	-1.65566	-10.0328	2.27344	0.0332443	0.157271	0.0115077	50000	0.634745	2.22293	0	4.05588
22080629	-1.06259	-6.15311	0.0494226	0.0140649	0.109962	-0.203302	50200	0.634745	2.22293	0	4.77816
22080831	-1.33441	-13.5171	-1.3097	-0.255726	-0.136813	0.196909	50400	0.634745	2.22293	0	5.22264
22081031	-0.247113	-9.415	2.17459	-0.0588169	-0.233989	-0.264676	50600	0.634745	2.22293	0	5.1856
