File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:22:43
Begin Seconds,4950.156
End Seconds,4963.14
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
59,2.547363,1,-0.95238,1,0.21978,1,0.51282,1,0.055484,1,-1.054196,1,0.1261,
60,2.578125,1,-0.80586,1,-0.14652,1,-0.3663,1,0.05044,1,-0.9987121,1,0.08827,
61,2.625,1,-0.07326,1,0.43956,1,0,1,0.055484,1,-1.051674,1,0.141232,
62,2.672363,1,-0.07326,1,0.3663,1,-0.21978,1,0.047918,1,-1.039064,1,0.121056,
63,2.703125,1,-0.51282,1,0.95238,1,0.14652,1,0.05044,1,-0.9987121,1,9.835801E-02,
64,2.75,1,-0.7326,1,0.21978,1,1.0989,1,0.055484,1,-1.018888,1,0.110968,
65,2.797363,1,-0.21978,1,0.58608,1,-0.29304,1,0.047918,1,-1.0088,1,0.108446,
66,2.844238,1,-0.7326,1,0.3663,1,0.51282,1,0.040352,1,-1.051674,1,0.133666,
67,2.875,1,-0.51282,1,0,1,0.51282,1,0.045396,1,-1.056718,1,0.148798,
68,2.922363,1,0.29304,1,0.29304,1,0.14652,1,0.058006,1,-1.031498,1,0.108446,
69,2.969238,1,-0.07326,1,0.07326,1,0.95238,1,0.058006,1,-1.013844,1,0.11349,
70,3.015137,1,-0.43956,1,0.14652,1,0.29304,1,0.045396,1,-1.054196,1,0.141232,
71,3.047363,1,0,1,-0.07326,1,0.21978,1,0.055484,1,-1.04663,1,0.136188,
72,3.094238,1,0.21978,1,0.07326,1,0.21978,1,0.065572,1,-1.056718,1,0.133666,
73,3.140137,1,0.07326,1,0.3663,1,-0.51282,1,0.060528,1,-1.04663,1,0.13871,
74,3.187012,1,-0.14652,1,0.51282,1,0.29304,1,0.047918,1,-1.003756,1,9.331401E-02,
75,3.219238,1,0.07326,1,0.29304,1,0,1,0.052962,1,-1.064284,1,0.143754,
76,3.265137,1,-0.65934,1,1.02564,1,-1.02564,1,0.055484,1,-1.066806,1,0.13871,
77,3.312012,1,0.07326,1,0.29304,1,0.80586,1,0.052962,1,-1.054196,1,0.13871,
78,3.359375,1,0.29304,1,-0.3663,1,0.21978,1,0.052962,1,-1.0088,1,0.085748,
79,3.390137,1,-0.07326,1,-0.14652,1,-0.3663,1,0.042874,1,-1.061762,1,0.136188,
80,3.437012,1,0.3663,1,0.58608,1,0.14652,1,0.045396,1,-1.036542,1,0.116012,
81,3.484375,1,-0.21978,1,0.7326,1,-0.58608,1,0.05044,1,-1.036542,1,0.110968,
82,3.53125,1,-0.3663,1,0,1,0.07326,1,0.05044,1,-1.0088,1,9.835801E-02,
83,3.562012,1,0.3663,1,0.29304,1,-0.14652,1,0.042874,1,-1.003756,1,0.080704,
84,3.609375,1,0.14652,1,0.14652,1,-0.7326,1,0.052962,1,-1.04663,1,0.131144,
85,3.65625,1,0.14652,1,0.43956,1,0.43956,1,0.052962,1,-1.0088,1,0.068094,
86,3.703125,1,-0.29304,1,0,1,0.87912,1,0.03783,1,-1.051674,1,0.141232,
87,3.734375,1,0.43956,1,-0.14652,1,0.51282,1,0.06305,1,-1.036542,1,0.1261,
88,3.78125,1,-1.4652,1,-2.5641,1,-0.65934,1,0.035308,1,-1.039064,1,0.083226,
89,3.828125,1,0.65934,1,8.571421,1,-0.07326,1,0.058006,1,-1.041586,1,0.015132,
