File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:01:59
Begin Seconds,3708.656
End Seconds,3719.593
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.3663,1,-0.65934,1,0.07326,1,0.02522,1,-0.085748,1,-0.930618,
2,0.1398926,1,-0.58608,1,-0.14652,1,0.43956,1,0.015132,1,-0.078182,1,-0.930618,
3,0.2189941,1,0.07326,1,-0.51282,1,-0.29304,1,0.017654,1,-0.058006,1,-0.9634041,
4,0.25,1,0.07326,1,-0.29304,1,0.7326,1,0.017654,1,-0.055484,1,-0.9659261,
5,0.296875,1,0.29304,1,-0.14652,1,-0.21978,1,0.02522,1,-9.331401E-02,1,-0.915486,
6,0.3439941,1,0.7326,1,0,1,-0.07326,1,0.02522,1,-0.032786,1,-0.968448,
7,0.3898926,1,-0.21978,1,0.21978,1,0.43956,1,0.035308,1,-7.313801E-02,1,-0.9457501,
8,0.421875,1,-0.14652,1,0,1,-0.51282,1,0.017654,1,-0.03783,1,-0.968448,
9,0.4689941,1,0.80586,1,0.29304,1,0.95238,1,0.022698,1,-7.313801E-02,1,-0.9432281,
10,0.5148926,1,-0.29304,1,-0.21978,1,0.07326,1,0.022698,1,-0.027742,1,-0.976014,
11,0.5620117,1,-0.29304,1,-0.51282,1,0.29304,1,0.02522,1,-7.061601E-02,1,-0.940706,
12,0.5939941,1,0.7326,1,0.43956,1,0.21978,1,0.02522,1,-7.566001E-02,1,-0.9432281,
13,0.6398926,1,0.07326,1,-0.58608,1,-0.14652,1,0.010088,1,-0.05044,1,-0.9634041,
14,0.6870117,1,-0.3663,1,0.58608,1,0.51282,1,0.022698,1,-0.10088,1,-0.9280961,
15,0.7338867,1,0.07326,1,-0.43956,1,0.07326,1,0.022698,1,-0.078182,1,-0.93314,
16,0.7648926,1,0.07326,1,-0.21978,1,0.07326,1,0.035308,1,-0.052962,1,-0.9634041,
17,0.8120117,1,-0.43956,1,0.29304,1,0.51282,1,0.027742,1,-7.061601E-02,1,-0.948272,
18,0.8588867,1,0.21978,1,-0.29304,1,0.21978,1,0.020176,1,-0.040352,1,-0.968448,
19,0.9060059,1,0.14652,1,-0.51282,1,0.51282,1,0.032786,1,-0.040352,1,-0.968448,
20,0.9528809,1,-0.3663,1,0.14652,1,0.29304,1,0.020176,1,-0.055484,1,-0.940706,
21,0.9838867,1,0,1,0.29304,1,-0.65934,1,0.045396,1,-0.055484,1,-0.9432281,
22,1.031006,1,-0.29304,1,0.51282,1,0.07326,1,0.020176,1,-0.035308,1,-0.9785361,
23,1.077881,1,0.65934,1,-0.14652,1,-0.29304,1,0.032786,1,-0.10088,1,-0.938184,
24,1.108887,1,0.14652,1,-0.51282,1,-0.07326,1,0.032786,1,-0.083226,1,-0.923052,
25,1.156006,1,0.51282,1,-0.87912,1,0.29304,1,0.01261,1,-0.052962,1,-0.95836,
26,1.202881,1,0.51282,1,-0.43956,1,0.3663,1,0.02522,1,-0.103402,1,-0.92053,
27,1.25,1,0.58608,1,0.3663,1,-0.07326,1,0.02522,1,-9.331401E-02,1,-0.9079201,
28,1.281006,1,0.43956,1,-0.14652,1,0,1,0.030264,1,-0.068094,1,-0.9457501,
29,1.327881,1,-0.7326,1,0.29304,1,0.29304,1,0.020176,1,-0.042874,1,-0.973492,
30,1.375,1,0,1,-0.7326,1,-0.14652,1,0.027742,1,-0.08827,1,-0.9255741,
31,1.421875,1,-0.7326,1,0.65934,1,-0.14652,1,0.017654,1,-0.040352,1,-0.9634041,
32,1.452881,1,0.80586,1,-0.65934,1,-0.21978,1,0.027742,1,-0.06305,1,-0.948272,
33,1.5,1,-0.21978,1,0.14652,1,0.07326,1,0.032786,1,-0.060528,1,-0.9457501,
34,1.546875,1,0.65934,1,-0.07326,1,-0.43956,1,0.027742,1,-0.06305,1,-0.950794,
35,1.593994,1,0.07326,1,-0.14652,1,-0.07326,1,0.020176,1,-0.08827,1,-0.9432281,
36,1.625,1,-0.14652,1,0.3663,1,0.80586,1,0.027742,1,-0.045396,1,-0.97097,
37,1.671875,1,0.3663,1,-0.21978,1,-0.21978,1,0.030264,1,-0.080704,1,-0.9280961,
