File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:46:00
Begin Seconds,6347.562
End Seconds,6360.312
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.58608,1,0.14652,1,0.43956,1,9.331401E-02,1,-0.032786,1,1.086982,
2,0.046875,1,0.3663,1,0.87912,1,0.14652,1,9.331401E-02,1,-0.040352,1,1.089504,
3,0.078125,1,0.29304,1,0.14652,1,0.14652,1,0.103402,1,0.007566,1,1.036542,
4,0.125,1,0,1,0.21978,1,0.65934,1,0.080704,1,-0.022698,1,1.066806,
5,0.171875,1,-1.02564,1,0.43956,1,0.21978,1,0.083226,1,-0.02522,1,1.076894,
6,0.21875,1,0.29304,1,0.14652,1,0.95238,1,0.085748,1,-0.007566,1,1.061762,
7,0.25,1,0.43956,1,0.14652,1,1.02564,1,9.583601E-02,1,0.007566,1,1.039064,
8,0.296875,1,0.3663,1,-0.3663,1,-0.14652,1,0.083226,1,-0.010088,1,1.061762,
9,0.34375,1,0.3663,1,0.51282,1,0.65934,1,7.566001E-02,1,-0.035308,1,1.079416,
10,0.3911133,1,-0.07326,1,0.95238,1,-0.07326,1,0.083226,1,-0.01261,1,1.064284,
11,0.421875,1,0.14652,1,0.95238,1,-0.14652,1,0.110968,1,0.022698,1,1.041586,
12,0.46875,1,0.80586,1,0.65934,1,0.51282,1,0.10088,1,-0.005044,1,1.044108,
13,0.5161133,1,0.43956,1,0.51282,1,0.58608,1,0.090792,1,-0.042874,1,1.094548,
14,0.546875,1,-0.14652,1,0.21978,1,-0.14652,1,9.835801E-02,1,-0.027742,1,1.089504,
15,0.59375,1,-0.07326,1,0.29304,1,0.95238,1,0.083226,1,-0.030264,1,1.069328,
16,0.6411133,1,0.58608,1,0.29304,1,-0.43956,1,0.090792,1,-0.045396,1,1.08446,
17,0.671875,1,-0.29304,1,0.21978,1,0.51282,1,9.331401E-02,1,-0.02522,1,1.079416,
18,0.71875,1,0.29304,1,0.07326,1,0.7326,1,0.083226,1,0.017654,1,1.039064,
19,0.7661133,1,-0.21978,1,0.43956,1,0,1,9.331401E-02,1,0.022698,1,1.028976,
20,0.8129883,1,0,1,0.51282,1,1.31868,1,9.583601E-02,1,-0.042874,1,1.081938,
21,0.84375,1,0.29304,1,0.21978,1,0.80586,1,0.085748,1,-0.007566,1,1.054196,
22,0.8911133,1,0.51282,1,0.14652,1,0.51282,1,0.090792,1,-0.027742,1,1.05924,
23,0.9379883,1,0,1,0.65934,1,0.43956,1,0.080704,1,0.017654,1,1.03402,
24,0.9838867,1,0.51282,1,0.21978,1,0.87912,1,9.835801E-02,1,-0.05044,1,1.08446,
25,1.016113,1,0.29304,1,-0.3663,1,0,1,0.090792,1,-0.030264,1,1.076894,
26,1.062988,1,1.17216,1,0.07326,1,0.58608,1,0.085748,1,0.02522,1,1.03402,
27,1.108887,1,-0.65934,1,0.7326,1,0.14652,1,9.583601E-02,1,0.020176,1,1.03402,
28,1.141113,1,0.21978,1,0.07326,1,0.3663,1,7.566001E-02,1,0.020176,1,1.044108,
29,1.187988,1,0.29304,1,0.29304,1,-0.3663,1,0.085748,1,0.002522,1,1.044108,
30,1.233887,1,0.87912,1,-0.29304,1,-0.43956,1,0.080704,1,-0.035308,1,1.081938,
31,1.266113,1,0.07326,1,-0.51282,1,0.07326,1,0.083226,1,0.015132,1,1.026454,
32,1.312988,1,-1.68498,1,5.78754,1,-1.68498,1,-0.065572,1,0.002522,1,1.07185,
33,1.358887,1,0.07326,1,-0.87912,1,-7.98534,1,0.058006,1,0.007566,1,1.074372,
34,1.405762,1,0.14652,1,-0.3663,1,-2.9304,1,0.085748,1,-0.03783,1,1.08446,
35,1.437988,1,0,1,1.02564,1,5.56776,1,9.583601E-02,1,-0.002522,1,1.061762,
36,1.483887,1,0.7326,1,0.87912,1,5.42124,1,9.331401E-02,1,-0.020176,1,1.05924,
37,1.530762,1,-0.07326,1,1.02564,1,1.68498,1,0.10088,1,-0.027742,1,1.079416,
38,1.562988,1,0,1,0.51282,1,-1.61172,1,9.331401E-02,1,-0.020176,1,1.066806,
