File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:27:45
Begin Seconds,5252.406
End Seconds,5265.468
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.43956,1,0.07326,1,-0.21978,1,0.010088,1,-0.9961901,1,0.090792,
2,0.1401367,1,0,1,-0.3663,1,0.07326,1,0.020176,1,-1.028976,1,0.110968,
3,0.1723633,1,-0.29304,1,0.07326,1,-0.07326,1,0.017654,1,-1.03402,1,0.118534,
4,0.2192383,1,-0.21978,1,0.43956,1,0.07326,1,0.020176,1,-1.04663,1,0.121056,
5,0.2651367,1,-0.43956,1,0.7326,1,-0.21978,1,0.020176,1,-1.05924,1,0.123578,
6,0.3120117,1,-0.51282,1,0.14652,1,0.21978,1,0.017654,1,-1.0088,1,0.078182,
7,0.3442383,1,0,1,0,1,-0.51282,1,0.01261,1,-1.018888,1,0.10088,
8,0.3901367,1,-0.80586,1,-0.51282,1,0.14652,1,0.01261,1,-1.041586,1,0.116012,
9,0.4370117,1,0,1,0.65934,1,0.29304,1,0.020176,1,-1.031498,1,0.108446,
10,0.484375,1,0.07326,1,-0.3663,1,0.58608,1,0.01261,1,-1.003756,1,0.078182,
11,0.53125,1,-0.29304,1,0.29304,1,0.29304,1,0.02522,1,-1.056718,1,0.131144,
12,0.5620117,1,0.29304,1,0.29304,1,-0.21978,1,0.017654,1,-1.041586,1,0.116012,
13,0.609375,1,-0.21978,1,-0.07326,1,0,1,0.022698,1,-1.051674,1,0.121056,
14,0.65625,1,-0.3663,1,0.21978,1,0.21978,1,0.020176,1,-1.044108,1,0.118534,
15,0.703125,1,-0.3663,1,-0.58608,1,-0.29304,1,0,1,-1.006278,1,0.090792,
16,0.734375,1,0.43956,1,0.21978,1,-0.65934,1,0.022698,1,-1.044108,1,0.118534,
17,0.78125,1,-0.07326,1,0.80586,1,-0.43956,1,0.007566,1,-1.031498,1,0.090792,
18,0.828125,1,-0.21978,1,-0.43956,1,0.80586,1,0.015132,1,-1.031498,1,9.835801E-02,
19,0.875,1,-0.29304,1,0.51282,1,-0.14652,1,0.010088,1,-1.056718,1,0.133666,
20,0.90625,1,-0.29304,1,-0.51282,1,0.21978,1,0.022698,1,-1.044108,1,0.123578,
21,0.953125,1,-0.21978,1,0.07326,1,0.07326,1,0.017654,1,-1.056718,1,0.131144,
22,1,1,0.14652,1,-0.21978,1,0,1,0.007566,1,-1.051674,1,0.133666,
23,1.047363,1,0.7326,1,-0.51282,1,0.07326,1,0.020176,1,-1.044108,1,0.123578,
24,1.094238,1,-0.51282,1,0.3663,1,-0.21978,1,0.017654,1,-1.056718,1,0.13871,
25,1.125,1,-0.21978,1,0.29304,1,0.14652,1,0.01261,1,-1.018888,1,0.108446,
26,1.172363,1,-0.14652,1,0.43956,1,-0.21978,1,0.015132,1,-1.039064,1,0.121056,
