File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:24:13
Begin Seconds,5040.437
End Seconds,5053.453
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.7326,1,0.51282,1,-0.3663,1,0.045396,1,-1.028976,1,0.123578,
2,0.1411133,1,0.14652,1,0.7326,1,0.51282,1,0.052962,1,-1.011322,1,0.085748,
3,0.1879883,1,-0.07326,1,-0.07326,1,-0.14652,1,0.06305,1,-1.044108,1,0.128622,
4,0.21875,1,-0.21978,1,0.29304,1,0.07326,1,0.058006,1,-1.049152,1,0.141232,
5,0.2661133,1,-0.58608,1,0.14652,1,0.21978,1,0.047918,1,-1.056718,1,0.148798,
6,0.3129883,1,0.07326,1,0.29304,1,0.21978,1,0.055484,1,-1.011322,1,0.10088,
7,0.34375,1,-0.51282,1,-0.14652,1,-0.07326,1,0.052962,1,-1.028976,1,0.11349,
8,0.3911133,1,-0.21978,1,0,1,0.43956,1,0.05044,1,-1.006278,1,9.331401E-02,
9,0.4379883,1,-0.51282,1,0.07326,1,-0.07326,1,0.052962,1,-1.03402,1,0.110968,
10,0.4838867,1,-0.07326,1,0.95238,1,0.07326,1,0.058006,1,-1.031498,1,0.133666,
11,0.5161133,1,0.21978,1,-0.29304,1,0.43956,1,0.06305,1,-1.02141,1,0.105924,
12,0.5629883,1,-0.58608,1,0.43956,1,0.21978,1,0.060528,1,-1.006278,1,0.08827,
13,0.6088867,1,0.58608,1,-0.14652,1,0.51282,1,0.060528,1,-1.044108,1,0.13871,
14,0.6557617,1,0.21978,1,0.65934,1,0.87912,1,0.052962,1,-1.049152,1,0.1261,
15,0.6879883,1,0.14652,1,0.65934,1,-0.3663,1,0.045396,1,-1.036542,1,0.103402,
16,0.7338867,1,-0.14652,1,0.7326,1,0.21978,1,0.060528,1,-1.044108,1,0.133666,
17,0.7807617,1,0.3663,1,0.14652,1,0.65934,1,7.566001E-02,1,-1.031498,1,0.123578,
18,0.828125,1,0.3663,1,0.14652,1,0.87912,1,0.047918,1,-1.049152,1,0.118534,
19,0.8588867,1,0.51282,1,0.14652,1,-0.21978,1,0.045396,1,-1.0088,1,9.835801E-02,
20,0.9057617,1,0.51282,1,0.51282,1,0.07326,1,0.03783,1,-1.003756,1,0.08827,
21,0.953125,1,0.14652,1,0.3663,1,1.39194,1,0.052962,1,-1.041586,1,0.153842,
22,1,1,-0.43956,1,0.58608,1,0.14652,1,0.03783,1,-1.016366,1,0.110968,
23,1.030762,1,0.29304,1,-1.24542,1,1.53846,1,0.040352,1,-1.016366,1,0.11349,
24,1.078125,1,-1.75824,1,3.22344,1,-0.95238,1,0.042874,1,-0.9961901,1,0.01261,
25,1.125,1,0,1,2.34432,1,0.87912,1,0.065572,1,-1.064284,1,0.118534,
26,1.171875,1,-0.43956,1,-1.61172,1,-0.14652,1,0.040352,1,-1.028976,1,0.13871,
27,1.21875,1,-0.65934,1,3.80952,1,0.80586,1,0.065572,1,-1.044108,1,0.15132,
28,1.25,1,-0.43956,1,2.85714,1,-0.21978,1,0.042874,1,-1.016366,1,0.103402,
29,1.296875,1,0.07326,1,4.32234,1,-0.21978,1,0.068094,1,-1.049152,1,0.13871,
30,1.34375,1,-0.3663,1,2.63736,1,-0.07326,1,0.055484,1,-1.049152,1,0.131144,
31,1.375,1,-0.80586,1,0.95238,1,0.29304,1,0.060528,1,-1.054196,1,0.131144,
32,1.421875,1,0.07326,1,-2.78388,1,0.29304,1,0.055484,1,-1.023932,1,0.090792,
33,1.46875,1,-0.29304,1,-0.21978,1,-0.14652,1,0.058006,1,-1.02141,1,0.08827,
34,1.516113,1,-0.87912,1,-1.24542,1,1.0989,1,0.040352,1,-1.051674,1,0.131144,
35,1.546875,1,0.65934,1,-1.31868,1,0.14652,1,0.055484,1,-1.0088,1,0.065572,
36,1.59375,1,0.65934,1,-0.21978,1,0.21978,1,0.055484,1,-1.006278,1,0.080704,
