File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:04:59
Begin Seconds,3886.546
End Seconds,3899.64
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.21978,1,-0.14652,1,0.07326,1,0.030264,1,-0.085748,1,-0.930618,
2,0.1411133,1,0,1,0.95238,1,0.3663,1,0.022698,1,-7.313801E-02,1,-0.9457501,
3,0.1879883,1,0.14652,1,-0.65934,1,0.7326,1,0.020176,1,-9.835801E-02,1,-0.930618,
4,0.2189941,1,0.21978,1,-0.3663,1,0.14652,1,0.01261,1,-0.040352,1,-0.968448,
5,0.2661133,1,-0.07326,1,-0.43956,1,0.29304,1,0.01261,1,-0.047918,1,-0.968448,
6,0.3129883,1,1.17216,1,-0.3663,1,0.07326,1,0.01261,1,-0.090792,1,-0.92053,
7,0.3601074,1,-0.65934,1,-0.95238,1,0,1,0.032786,1,-7.566001E-02,1,-0.9432281,
8,0.3911133,1,0.21978,1,0.07326,1,0.07326,1,0.020176,1,-0.040352,1,-0.9659261,
9,0.4379883,1,-0.14652,1,-0.3663,1,0.65934,1,0.02522,1,-0.083226,1,-0.9280961,
10,0.4851074,1,0.51282,1,-0.51282,1,0.3663,1,0.02522,1,-0.045396,1,-0.9659261,
11,0.5319824,1,0.51282,1,0.14652,1,-0.80586,1,0.017654,1,-0.035308,1,-0.97097,
12,0.5791016,1,-0.43956,1,0.21978,1,0,1,0.027742,1,-0.090792,1,-0.92053,
13,0.6101074,1,0.21978,1,0.14652,1,0,1,0.032786,1,-0.085748,1,-0.935662,
14,0.6569824,1,0.07326,1,-0.80586,1,0.43956,1,0.02522,1,-9.331401E-02,1,-0.9255741,
15,0.7041016,1,0.14652,1,-0.3663,1,-0.07326,1,0.010088,1,-0.05044,1,-0.9457501,
16,0.75,1,-0.07326,1,-0.3663,1,0.14652,1,0.02522,1,-0.08827,1,-0.9280961,
17,0.7819824,1,1.4652,1,-5.05494,1,-0.29304,1,-0.047918,1,-0.143754,1,-0.905398,
18,0.8291016,1,-0.07326,1,0.80586,1,-0.3663,1,0.03783,1,-0.045396,1,-0.948272,
19,0.875,1,0.87912,1,-0.65934,1,0.7326,1,0.007566,1,-9.583601E-02,1,-0.97097,
20,0.9221191,1,0.87912,1,-0.07326,1,0.80586,1,0.007566,1,-0.058006,1,-0.9432281,
21,0.9541016,1,-0.3663,1,0.51282,1,-0.43956,1,0.02522,1,-0.047918,1,-0.9457501,
22,1,1,-0.07326,1,-0.07326,1,0.43956,1,0.035308,1,-0.103402,1,-0.9255741,
23,1.047119,1,-0.21978,1,0.21978,1,0.29304,1,0.027742,1,-0.042874,1,-0.955838,
24,1.093994,1,0.3663,1,-0.3663,1,0.7326,1,0.030264,1,-0.08827,1,-0.9457501,
25,1.125,1,0.51282,1,-0.29304,1,0,1,0.017654,1,-0.055484,1,-0.9634041,
26,1.172119,1,0.58608,1,-0.14652,1,0.51282,1,0.020176,1,-0.08827,1,-0.9280961,
27,1.218994,1,0.21978,1,-1.0989,1,0.3663,1,0.030264,1,-9.331401E-02,1,-0.9280961,
28,1.266113,1,0.3663,1,-0.58608,1,0.14652,1,0.005044,1,-0.040352,1,-0.976014,
29,1.297119,1,0,1,0.43956,1,0.80586,1,0.032786,1,-0.068094,1,-0.930618,
30,1.343994,1,1.0989,1,-0.65934,1,1.17216,1,0,1,-0.047918,1,-0.973492,
31,1.391113,1,-0.14652,1,-0.80586,1,-3.80952,1,0.035308,1,-0.060528,1,-0.9255741,
32,1.437988,1,-0.43956,1,0,1,-3.88278,1,0.040352,1,-0.10088,1,-0.9432281,
33,1.485107,1,-0.21978,1,0.21978,1,-3.80952,1,0.022698,1,-7.061601E-02,1,-0.953316,
34,1.516113,1,0.29304,1,-0.43956,1,-2.41758,1,0.017654,1,-0.080704,1,-0.950794,
35,1.562988,1,-0.14652,1,-0.29304,1,-0.80586,1,0.017654,1,-7.566001E-02,1,-0.940706,
36,1.610107,1,0.3663,1,0.51282,1,0.21978,1,0.022698,1,-9.331401E-02,1,-0.9255741,
37,1.641113,1,0.58608,1,0,1,-0.14652,1,0.030264,1,-0.040352,1,-0.9608821,
38,1.687988,1,0.3663,1,-0.29304,1,-1.0989,1,0.02522,1,-0.06305,1,-0.955838,
39,1.735107,1,0.58608,1,-0.65934,1,-2.49084,1,0.035308,1,-0.05044,1,-0.940706,
40,1.781982,1,1.17216,1,-1.02564,1,-3.22344,1,0.015132,1,-0.042874,1,-0.973492,
41,1.812988,1,-0.3663,1,0,1,-1.75824,1,0.022698,1,-0.060528,1,-0.9659261,
