File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:47:29
Begin Seconds,6436.89
End Seconds,6449.796
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.7326,1,0.65934,1,0.3663,1,9.835801E-02,1,0.030264,1,1.031498,
2,0.140625,1,-0.21978,1,0.65934,1,0,1,0.090792,1,-0.03783,1,1.08446,
3,0.21875,1,-0.14652,1,0.43956,1,0.65934,1,0.10088,1,0.01261,1,1.028976,
4,0.265625,1,0.43956,1,0.3663,1,-0.51282,1,0.08827,1,0.017654,1,1.054196,
5,0.3129883,1,0.29304,1,0.58608,1,0.58608,1,0.10088,1,-0.030264,1,1.081938,
6,0.3598633,1,-0.21978,1,0.58608,1,-0.58608,1,9.583601E-02,1,0,1,1.05924,
7,0.390625,1,0.7326,1,0.3663,1,-0.58608,1,9.835801E-02,1,-0.032786,1,1.076894,
8,0.4379883,1,0.3663,1,-0.07326,1,0.58608,1,0.10088,1,-0.032786,1,1.092026,
9,0.4848633,1,0,1,1.02564,1,0.65934,1,0.090792,1,-0.027742,1,1.074372,
10,0.5307617,1,-0.07326,1,0.51282,1,0.51282,1,0.090792,1,-0.02522,1,1.074372,
11,0.5776367,1,0.29304,1,0.3663,1,1.02564,1,0.083226,1,-0.032786,1,1.074372,
12,0.6098633,1,0.3663,1,0.87912,1,0.43956,1,0.080704,1,-0.005044,1,1.054196,
13,0.6557617,1,-0.21978,1,-0.29304,1,0,1,0.090792,1,0.030264,1,1.036542,
14,0.7026367,1,0.7326,1,0.87912,1,1.0989,1,9.331401E-02,1,-0.027742,1,1.08446,
15,0.7348633,1,0.3663,1,0.58608,1,0.7326,1,9.331401E-02,1,0.017654,1,1.03402,
16,0.7807617,1,0.07326,1,0.58608,1,0.43956,1,0.080704,1,0.007566,1,1.044108,
17,0.8276367,1,0.29304,1,0.3663,1,0,1,0.090792,1,0.002522,1,1.05924,
18,0.8598633,1,-0.3663,1,0.07326,1,0.29304,1,9.331401E-02,1,-0.030264,1,1.076894,
19,0.9057617,1,-0.14652,1,0.07326,1,0.21978,1,9.835801E-02,1,-0.03783,1,1.086982,
