File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:28:47
Begin Seconds,5314.89
End Seconds,5327.953
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-1.17216,1,0.21978,1,0.95238,1,0.002522,1,-1.041586,1,0.105924,
2,0.125,1,-0.07326,1,0.21978,1,0.43956,1,0.02522,1,-1.064284,1,0.123578,
3,0.171875,1,-0.21978,1,0.21978,1,0.21978,1,0.017654,1,-1.011322,1,0.085748,
4,0.2026367,1,0.14652,1,0.51282,1,0.65934,1,0.020176,1,-0.991146,1,7.566001E-02,
5,0.25,1,-0.80586,1,-0.14652,1,0.65934,1,0.007566,1,-1.016366,1,0.103402,
6,0.296875,1,0.21978,1,0.65934,1,0.3663,1,0.015132,1,-1.064284,1,0.131144,
7,0.34375,1,0,1,0.43956,1,0.3663,1,0.020176,1,-1.04663,1,0.121056,
8,0.375,1,-0.65934,1,0.07326,1,0.65934,1,0.02522,1,-1.054196,1,0.131144,
9,0.421875,1,0.51282,1,0.3663,1,-0.07326,1,0.010088,1,-1.041586,1,0.1261,
10,0.46875,1,-0.3663,1,0.65934,1,0.43956,1,0.027742,1,-1.003756,1,0.080704,
11,0.515625,1,0.07326,1,0.58608,1,0.21978,1,0.020176,1,-1.018888,1,0.10088,
12,0.5629883,1,-0.3663,1,-0.07326,1,0.43956,1,0.015132,1,-1.023932,1,0.110968,
13,0.59375,1,0.65934,1,0.58608,1,0.21978,1,0.022698,1,-1.049152,1,0.1261,
14,0.640625,1,0.43956,1,1.0989,1,0.14652,1,0.030264,1,-1.054196,1,0.133666,
15,0.6879883,1,-0.21978,1,0.80586,1,0,1,0.02522,1,-1.03402,1,0.116012,
16,0.7348633,1,-0.21978,1,0.29304,1,0.14652,1,0.020176,1,-1.03402,1,0.105924,
17,0.765625,1,-0.65934,1,0.3663,1,0.14652,1,0.007566,1,-1.023932,1,0.103402,
18,0.8129883,1,-0.43956,1,1.02564,1,0.7326,1,0.017654,1,-1.018888,1,9.331401E-02,
19,0.8598633,1,-0.14652,1,-0.14652,1,0.29304,1,0.01261,1,-1.05924,1,0.143754,
20,0.9057617,1,-0.51282,1,0.65934,1,0.07326,1,0.015132,1,-1.054196,1,0.131144,
21,0.9379883,1,0.43956,1,-0.7326,1,0.7326,1,0.010088,1,-1.05924,1,0.15132,
