File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:42:13
Begin Seconds,6120.984
End Seconds,6133.906
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.7326,1,0.87912,1,0.3663,1,7.566001E-02,1,0.01261,1,1.03402,
2,0.1411133,1,0,1,0.65934,1,-0.21978,1,7.566001E-02,1,0.002522,1,1.041586,
3,0.25,1,-0.07326,1,0.51282,1,0.21978,1,9.583601E-02,1,-0.040352,1,1.079416,
4,0.296875,1,0.29304,1,0.43956,1,0.65934,1,0.090792,1,0.010088,1,1.036542,
5,0.3442383,1,0.14652,1,0.58608,1,0.07326,1,0.090792,1,0.010088,1,1.03402,
6,0.375,1,0.3663,1,0.43956,1,1.24542,1,0.085748,1,-0.040352,1,1.081938,
7,0.421875,1,0.29304,1,0.14652,1,0.07326,1,9.583601E-02,1,-0.027742,1,1.081938,
8,0.4692383,1,0.07326,1,0.14652,1,0.58608,1,0.090792,1,0.015132,1,1.028976,
9,0.5161133,1,0,1,0.29304,1,0.21978,1,0.090792,1,-0.017654,1,1.07185,
10,0.5620117,1,0.14652,1,-0.58608,1,0.14652,1,0.083226,1,-0.020176,1,1.064284,
11,0.6088867,1,-0.21978,1,0.7326,1,0.95238,1,7.566001E-02,1,0.010088,1,1.054196,
12,0.6411133,1,-0.29304,1,-0.29304,1,0.14652,1,0.108446,1,-0.002522,1,1.054196,
13,0.6870117,1,0.07326,1,0.7326,1,-0.14652,1,0.083226,1,-0.027742,1,1.076894,
14,0.7338867,1,0.14652,1,0.43956,1,0.80586,1,0.078182,1,0,1,1.041586,
15,0.7661133,1,-0.43956,1,0.3663,1,0.07326,1,9.835801E-02,1,-0.03783,1,1.081938,
16,0.8120117,1,0.29304,1,0.21978,1,0.87912,1,9.331401E-02,1,-0.045396,1,1.081938,
17,0.8588867,1,-1.02564,1,0.3663,1,-0.58608,1,0.083226,1,-0.002522,1,1.05924,
18,0.90625,1,0.87912,1,-0.14652,1,0.43956,1,0.085748,1,-0.022698,1,1.069328,
19,0.9370117,1,0.07326,1,-0.58608,1,0.80586,1,0.080704,1,0.027742,1,1.03402,
20,0.9838867,1,0.51282,1,0.21978,1,0.21978,1,0.085748,1,-0.027742,1,1.079416,
21,1.03125,1,0.29304,1,0.58608,1,0.58608,1,0.10088,1,0.017654,1,1.023932,
22,1.062012,1,-0.58608,1,-0.14652,1,0.80586,1,7.566001E-02,1,-0.035308,1,1.086982,
23,1.108887,1,0.51282,1,0.3663,1,0.51282,1,9.583601E-02,1,0.005044,1,1.044108,
24,1.15625,1,0.80586,1,-0.29304,1,0.43956,1,9.331401E-02,1,-0.01261,1,1.061762,
25,1.187012,1,-0.21978,1,0.43956,1,0.3663,1,0.110968,1,0.002522,1,1.064284,
26,1.233887,1,-0.14652,1,1.8315,1,-7.39926,1,-0.027742,1,-0.022698,1,1.064284,
27,1.28125,1,1.02564,1,-0.21978,1,-4.68864,1,9.331401E-02,1,-0.010088,1,1.03402,
28,1.328125,1,-0.3663,1,0.51282,1,2.41758,1,0.121056,1,-0.007566,1,1.076894,
29,1.358887,1,0.29304,1,0.65934,1,1.8315,1,0.110968,1,-0.027742,1,1.07185,
30,1.40625,1,0.51282,1,0.87912,1,1.75824,1,0.10088,1,-0.017654,1,1.07185,
31,1.453125,1,0.43956,1,0.87912,1,2.27106,1,0.06305,1,0.007566,1,1.039064,
32,1.483887,1,0.51282,1,0.29304,1,2.41758,1,0.078182,1,-0.010088,1,1.051674,
33,1.53125,1,-0.29304,1,0.80586,1,-0.14652,1,9.331401E-02,1,-0.027742,1,1.081938,
34,1.578125,1,0.21978,1,0.43956,1,-3.88278,1,0.058006,1,0,1,1.056718,
35,1.625,1,0.21978,1,0.14652,1,-0.80586,1,7.061601E-02,1,-0.002522,1,1.04663,
36,1.65625,1,0.43956,1,0.14652,1,0.51282,1,7.566001E-02,1,-0.015132,1,1.054196,
37,1.703125,1,0.21978,1,0.95238,1,1.97802,1,0.085748,1,0.015132,1,1.031498,
38,1.75,1,0.14652,1,-0.87912,1,0.43956,1,0.078182,1,-0.005044,1,1.041586,
39,1.796875,1,0.21978,1,0.43956,1,2.85714,1,0.078182,1,0.002522,1,1.031498,
40,1.844238,1,0.21978,1,0.14652,1,2.78388,1,0.083226,1,-0.02522,1,1.064284,
41,1.875,1,-0.7326,1,0.21978,1,2.41758,1,0.083226,1,-0.015132,1,1.076894,
42,1.921875,1,-0.07326,1,0.65934,1,1.90476,1,0.080704,1,0.015132,1,1.039064,
43,1.969238,1,-0.07326,1,0.21978,1,1.02564,1,7.061601E-02,1,-0.010088,1,1.051674,
44,2,1,-0.43956,1,0.29304,1,1.17216,1,0.08827,1,0.005044,1,1.039064,
45,2.046875,1,-0.51282,1,0.65934,1,0.21978,1,0.085748,1,0.010088,1,1.041586,
46,2.094238,1,-0.80586,1,1.53846,1,1.75824,1,0.10088,1,0.007566,1,1.051674,
47,2.125,1,0.80586,1,0.07326,1,2.71062,1,0.08827,1,-0.035308,1,1.079416,
48,2.171875,1,0.14652,1,0.51282,1,1.75824,1,0.060528,1,0.007566,1,1.036542,
49,2.219238,1,0.51282,1,0.58608,1,2.9304,1,0.08827,1,-0.007566,1,1.07185,
50,2.25,1,0.65934,1,0.43956,1,1.24542,1,0.090792,1,0.017654,1,1.044108,
51,2.296875,1,-0.21978,1,0.07326,1,0.80586,1,0.078182,1,0.015132,1,1.028976,
52,2.344238,1,0.14652,1,-0.07326,1,0.7326,1,0.085748,1,-0.007566,1,1.049152,
53,2.375,1,-1.17216,1,0.29304,1,0.43956,1,0.08827,1,-0.03783,1,1.069328,
54,2.421875,1,0.07326,1,0.51282,1,1.02564,1,0.083226,1,0.005044,1,1.049152,
55,2.469238,1,-0.58608,1,-0.07326,1,-1.24542,1,0.085748,1,0.002522,1,1.064284,
56,2.516113,1,-0.07326,1,-0.80586,1,-0.87912,1,0.08827,1,-0.02522,1,1.05924,
57,2.546875,1,0.43956,1,-0.29304,1,1.02564,1,0.078182,1,-0.020176,1,1.061762,
58,2.594238,1,-0.07326,1,-0.14652,1,2.12454,1,0.080704,1,0.005044,1,1.04663,
59,2.641113,1,0.14652,1,0.3663,1,4.54212,1,9.583601E-02,1,-0.035308,1,1.08446,
60,2.671875,1,0.21978,1,0.3663,1,3.36996,1,0.085748,1,-0.042874,1,1.076894,
61,2.719238,1,0.29304,1,0.21978,1,4.0293,1,0.10088,1,-0.020176,1,1.089504,
62,2.766113,1,0.51282,1,-0.43956,1,2.41758,1,9.835801E-02,1,-0.01261,1,1.056718,
63,2.812012,1,0.21978,1,0.43956,1,0.95238,1,0.08827,1,0.007566,1,1.044108,
64,2.844238,1,-0.95238,1,0.65934,1,0.21978,1,0.083226,1,0.02522,1,1.026454,
65,2.891113,1,-0.7326,1,-0.43956,1,-0.51282,1,9.331401E-02,1,0.010088,1,1.04663,
66,2.937012,1,-0.29304,1,-0.07326,1,-0.80586,1,0.090792,1,-0.002522,1,1.089504,
67,2.983887,1,-0.43956,1,0.7326,1,-3.22344,1,0.085748,1,-0.002522,1,1.064284,
68,3.03125,1,0,1,0.29304,1,-1.24542,1,0.090792,1,-0.027742,1,1.08446,
69,3.062012,1,-0.58608,1,0.14652,1,-0.87912,1,0.085748,1,-0.032786,1,1.08446,
70,3.108887,1,0.07326,1,0.7326,1,0.58608,1,9.583601E-02,1,-0.002522,1,1.051674,
71,3.15625,1,-0.51282,1,0.29304,1,1.68498,1,9.583601E-02,1,0.015132,1,1.039064,
72,3.187012,1,-0.21978,1,0.14652,1,0.14652,1,0.083226,1,0.005044,1,1.044108,
73,3.233887,1,-0.51282,1,0.14652,1,-0.80586,1,9.583601E-02,1,0.005044,1,1.064284,
74,3.28125,1,-0.14652,1,-0.43956,1,-0.95238,1,0.078182,1,-0.01261,1,1.049152,
75,3.328125,1,-0.58608,1,-0.07326,1,-5.20146,1,0.080704,1,-0.020176,1,1.051674,
76,3.358887,1,-0.29304,1,0.07326,1,-7.25274,1,9.331401E-02,1,-0.005044,1,1.04663,
77,3.40625,1,-0.43956,1,0.3663,1,-4.68864,1,0.078182,1,-0.015132,1,1.061762,
78,3.453125,1,0.3663,1,-0.14652,1,-2.1978,1,0.108446,1,0.007566,1,1.049152,
79,3.483887,1,0.3663,1,0.07326,1,0.58608,1,0.078182,1,-0.005044,1,1.05924,
80,3.53125,1,0.43956,1,0.3663,1,2.27106,1,0.105924,1,-0.005044,1,1.049152,
81,3.578125,1,0.51282,1,-0.21978,1,4.90842,1,0.090792,1,-0.015132,1,1.064284,
82,3.608887,1,0.07326,1,0.95238,1,3.95604,1,7.061601E-02,1,-0.035308,1,1.079416,
83,3.65625,1,0.80586,1,1.02564,1,4.68864,1,0.103402,1,0.010088,1,1.039064,
84,3.703125,1,-0.3663,1,0.7326,1,4.10256,1,0.105924,1,-0.035308,1,1.079416,
85,3.75,1,0.65934,1,0.43956,1,2.49084,1,0.105924,1,-0.010088,1,1.064284,
86,3.78125,1,-0.14652,1,1.02564,1,2.71062,1,9.835801E-02,1,-0.007566,1,1.051674,
87,3.828125,1,-0.58608,1,0.43956,1,0.87912,1,9.331401E-02,1,-0.03783,1,1.081938,
88,3.875,1,0.51282,1,0.80586,1,-0.7326,1,0.078182,1,-0.005044,1,1.036542,
89,3.921875,1,-0.43956,1,0.3663,1,-5.1282,1,9.583601E-02,1,0.002522,1,1.051674,
90,3.969238,1,0.29304,1,0.3663,1,-4.54212,1,0.083226,1,-0.02522,1,1.081938,
91,4.016113,1,-0.58608,1,0.3663,1,-4.98168,1,0.090792,1,-0.017654,1,1.049152,
92,4.046875,1,0,1,0.51282,1,-4.24908,1,0.090792,1,0.010088,1,1.051674,
93,4.094238,1,-0.58608,1,0.58608,1,-3.73626,1,0.08827,1,-0.002522,1,1.064284,
94,4.141113,1,-0.14652,1,1.0989,1,-1.61172,1,7.566001E-02,1,-0.045396,1,1.079416,
95,4.171875,1,-0.21978,1,0.3663,1,-1.31868,1,0.08827,1,-0.010088,1,1.03402,
96,4.219238,1,0.07326,1,0.21978,1,-1.0989,1,7.313801E-02,1,-0.007566,1,1.04663,
97,4.266113,1,0,1,0.43956,1,-0.3663,1,9.331401E-02,1,-0.007566,1,1.056718,
98,4.312012,1,0.51282,1,1.02564,1,1.17216,1,0.090792,1,0.01261,1,1.041586,
99,4.344238,1,0.29304,1,0.65934,1,-0.3663,1,0.06305,1,-0.010088,1,1.044108,
100,4.391113,1,-0.58608,1,-0.14652,1,-2.1978,1,9.835801E-02,1,-0.02522,1,1.08446,
