File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:03:10
Begin Seconds,3779.796
End Seconds,3790.703
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.07326,1,-0.58608,1,0,1,0.01261,1,-0.03783,1,-0.968448,
2,0.1411133,1,0.43956,1,-0.29304,1,0.07326,1,0.030264,1,-0.058006,1,-0.95836,
3,0.1879883,1,0.14652,1,-0.14652,1,-0.14652,1,0.032786,1,-0.090792,1,-0.9104421,
4,0.2351074,1,0.51282,1,0.29304,1,0.07326,1,0.010088,1,-0.058006,1,-0.97097,
5,0.2819824,1,0.3663,1,-0.21978,1,0.29304,1,0.030264,1,-0.078182,1,-0.93314,
6,0.3129883,1,0.14652,1,0.07326,1,0,1,0.020176,1,-0.085748,1,-0.918008,
7,0.3601074,1,0.7326,1,0.07326,1,0.51282,1,0.01261,1,-0.078182,1,-0.93314,
8,0.4069824,1,-0.21978,1,-0.43956,1,-0.29304,1,0.032786,1,-0.047918,1,-0.9457501,
9,0.4541016,1,-0.3663,1,-0.3663,1,0.14652,1,0.02522,1,-0.042874,1,-0.950794,
10,0.4851074,1,-0.14652,1,0.3663,1,0.95238,1,0.017654,1,-0.007566,1,-0.935662,
11,0.5319824,1,0.3663,1,-0.7326,1,-0.29304,1,0.040352,1,-0.108446,1,-0.948272,
12,0.5791016,1,0.29304,1,-0.3663,1,-0.3663,1,0.010088,1,-0.055484,1,-0.950794,
13,0.625,1,-0.3663,1,-0.29304,1,0.21978,1,0.005044,1,-0.047918,1,-0.9634041,
14,0.6569824,1,-0.07326,1,0.21978,1,0.21978,1,0.030264,1,-0.05044,1,-0.968448,
15,0.7041016,1,0.07326,1,0,1,0.51282,1,0.030264,1,-0.040352,1,-0.9608821,
16,0.75,1,-0.14652,1,-0.65934,1,0.14652,1,0.017654,1,-0.085748,1,-0.92053,
17,0.7971191,1,0.29304,1,-0.51282,1,0.14652,1,0.02522,1,-0.05044,1,-0.9432281,
18,0.8291016,1,0.65934,1,-0.43956,1,0.14652,1,0.02522,1,-0.052962,1,-0.973492,
19,0.875,1,0.07326,1,-0.65934,1,0.3663,1,0.017654,1,-0.042874,1,-0.9810581,
20,0.9221191,1,-0.3663,1,0,1,-0.14652,1,0.035308,1,-0.06305,1,-0.950794,
21,0.9541016,1,0.07326,1,-0.43956,1,-0.3663,1,0.017654,1,-7.061601E-02,1,-0.9457501,
22,1,1,0.65934,1,-0.3663,1,0.51282,1,0.032786,1,-0.078182,1,-0.93314,
23,1.047119,1,-0.07326,1,0.14652,1,0.58608,1,0.02522,1,-7.566001E-02,1,-0.92053,
24,1.093994,1,0.3663,1,0.07326,1,0.29304,1,0.030264,1,-7.566001E-02,1,-0.95836,
25,1.141113,1,0.3663,1,-0.21978,1,-0.14652,1,0.022698,1,-9.583601E-02,1,-0.9255741,
26,1.172119,1,0.07326,1,0,1,-0.21978,1,0.030264,1,-0.060528,1,-0.955838,
27,1.218994,1,-0.07326,1,0,1,0.58608,1,0,1,-0.08827,1,-0.923052,
28,1.266113,1,0.14652,1,0.07326,1,-0.29304,1,0.015132,1,-0.103402,1,-0.918008,
29,1.312988,1,0.65934,1,0,1,0.43956,1,0.027742,1,-0.058006,1,-0.948272,
30,1.360107,1,-0.14652,1,-0.3663,1,-0.21978,1,0.020176,1,-0.078182,1,-0.948272,
31,1.391113,1,-0.51282,1,-0.65934,1,1.53846,1,-0.007566,1,-0.068094,1,-0.9608821,
32,1.437988,1,-1.02564,1,0.7326,1,11.42856,1,-0.005044,1,0.052962,1,-0.905398,
33,1.485107,1,-0.58608,1,0.7326,1,8.20512,1,0.045396,1,0.052962,1,-0.973492,
