File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 10:55:03
Begin Seconds,82491.25
End Seconds,82503.77
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.95238,1,-0.21978,1,-0.29304,1,0.007566,1,-1.023932,1,0.03783,
2,0.140625,1,-0.14652,1,0.21978,1,0.95238,1,0.015132,1,-1.026454,1,0.045396,
3,0.1875,1,-0.14652,1,0,1,0.21978,1,-0.007566,1,-1.031498,1,0.042874,
4,0.234375,1,0.29304,1,-0.43956,1,-0.07326,1,0.030264,1,-1.003756,1,0.027742,
5,0.265625,1,-0.43956,1,-0.29304,1,0.51282,1,-0.005044,1,-1.026454,1,0.052962,
6,0.3125,1,-1.39194,1,-0.21978,1,-0.95238,1,-0.005044,1,-1.013844,1,0.03783,
7,0.359375,1,-0.65934,1,-0.65934,1,-0.43956,1,0.027742,1,-1.026454,1,0.047918,
8,0.390625,1,-0.21978,1,-0.58608,1,-0.43956,1,0,1,-1.02141,1,0.058006,
9,0.4375,1,0,1,-0.07326,1,0.3663,1,0.030264,1,-1.0088,1,0.027742,
10,0.46875,1,-0.14652,1,0.80586,1,0.29304,1,0.007566,1,-1.011322,1,0.032786,
11,0.515625,1,-1.24542,1,0.07326,1,0.07326,1,0.022698,1,-1.036542,1,0.045396,
12,0.5625,1,-0.51282,1,-0.3663,1,0.43956,1,0.017654,1,-1.026454,1,0.052962,
13,0.59375,1,-0.07326,1,-0.21978,1,0.80586,1,0.035308,1,-1.013844,1,0.045396,
14,0.640625,1,-0.21978,1,0.43956,1,0.65934,1,0.005044,1,-1.018888,1,0.055484,
15,0.6875,1,0.29304,1,0.43956,1,0.7326,1,-0.005044,1,-1.001234,1,0.042874,
16,0.71875,1,-0.3663,1,-0.29304,1,0.14652,1,0.007566,1,-1.016366,1,0.035308,
17,0.765625,1,-0.51282,1,0.21978,1,0.29304,1,-0.005044,1,-1.02141,1,0.03783,
18,0.796875,1,-0.29304,1,0,1,0.21978,1,-0.005044,1,-1.02141,1,0.06305,
19,0.84375,1,-0.87912,1,-0.21978,1,0,1,-0.005044,1,-1.018888,1,0.047918,
20,0.890625,1,-0.21978,1,0.58608,1,0.07326,1,0.010088,1,-1.018888,1,0.03783,
21,0.921875,1,-0.14652,1,0,1,-0.21978,1,0.02522,1,-0.9961901,1,0.035308,
22,0.96875,1,0.65934,1,-0.58608,1,0.95238,1,-0.007566,1,-1.02141,1,0.042874,
23,1.015625,1,0,1,0.14652,1,-0.43956,1,0.007566,1,-1.028976,1,0.055484,
24,1.046875,1,-1.0989,1,-0.14652,1,-0.80586,1,0.002522,1,-1.02141,1,0.03783,
25,1.09375,1,-0.21978,1,-0.65934,1,0.58608,1,0.027742,1,-1.028976,1,0.065572,
26,1.125,1,-0.95238,1,-0.21978,1,0,1,0,1,-1.003756,1,0.022698,
27,1.171875,1,0.80586,1,-0.7326,1,0.58608,1,0.020176,1,-1.001234,1,0.027742,
28,1.21875,1,-0.29304,1,-0.43956,1,0.29304,1,0.032786,1,-0.9961901,1,0.027742,
29,1.25,1,0.07326,1,-0.21978,1,0.07326,1,0,1,-1.011322,1,0.02522,
30,1.296875,1,0.07326,1,-0.51282,1,0.29304,1,0.030264,1,-1.026454,1,0.052962,
31,1.34375,1,-0.07326,1,-1.97802,1,1.68498,1,-0.1261,1,-0.988624,1,9.331401E-02,
32,1.375,1,-0.95238,1,-2.78388,1,1.02564,1,-0.047918,1,-0.988624,1,0.058006,
33,1.421875,1,-1.0989,1,-4.68864,1,0.58608,1,-0.02522,1,-1.001234,1,0.05044,
34,1.46875,1,0.14652,1,-2.49084,1,0.21978,1,0.022698,1,-0.993668,1,0.045396,
35,1.5,1,-1.02564,1,-0.58608,1,1.39194,1,0.022698,1,-0.9835801,1,0.032786,
36,1.546875,1,-0.07326,1,-0.65934,1,1.24542,1,0.032786,1,-1.023932,1,0.055484,
37,1.59375,1,-0.58608,1,2.27106,1,-0.29304,1,-0.002522,1,-1.013844,1,0.055484,
38,1.625,1,0.07326,1,0.7326,1,0.43956,1,0.05044,1,-1.03402,1,0.045396,
39,1.671875,1,-0.43956,1,-0.07326,1,-0.07326,1,0.007566,1,-1.006278,1,0.017654,
40,1.71875,1,-0.21978,1,0.7326,1,0.21978,1,0.022698,1,-1.006278,1,0.017654,
41,1.75,1,-0.21978,1,0.21978,1,0.51282,1,0.035308,1,-1.03402,1,0.027742,
42,1.796875,1,-0.51282,1,1.17216,1,0.07326,1,-0.007566,1,-1.02141,1,0.045396,
43,1.828125,1,-0.21978,1,1.4652,1,-0.3663,1,0.032786,1,-1.018888,1,0.042874,
44,1.875,1,-0.14652,1,0.95238,1,0,1,0.01261,1,-1.011322,1,0.017654,
45,1.921875,1,-0.21978,1,1.61172,1,-0.95238,1,0.01261,1,-1.041586,1,0.047918,
46,1.953125,1,-0.58608,1,1.24542,1,0.65934,1,-0.007566,1,-1.036542,1,0.035308,
47,2,1,-0.51282,1,-0.07326,1,0.21978,1,0.015132,1,-1.011322,1,0.032786,
48,2.046875,1,-0.29304,1,-0.87912,1,0.3663,1,0.030264,1,-1.036542,1,0.060528,
49,2.078125,1,-0.80586,1,-0.43956,1,0.21978,1,0.017654,1,-1.006278,1,0.030264,
50,2.125,1,-0.3663,1,-1.90476,1,0.3663,1,-0.010088,1,-1.028976,1,0.05044,
51,2.171875,1,-0.58608,1,-2.1978,1,0.29304,1,0.005044,1,-1.026454,1,0.045396,
52,2.203125,1,-0.65934,1,-3.51648,1,-0.07326,1,0.042874,1,-1.0088,1,0.02522,
53,2.25,1,-0.14652,1,-2.63736,1,0,1,0.02522,1,-1.023932,1,0.03783,
54,2.28125,1,-0.58608,1,-1.75824,1,0.58608,1,0.035308,1,-1.023932,1,0.042874,
55,2.328125,1,-0.51282,1,-2.9304,1,0,1,0.02522,1,-1.003756,1,0.03783,
56,2.375,1,-0.21978,1,-3.00366,1,0.65934,1,0.002522,1,-1.03402,1,0.058006,
57,2.40625,1,-0.43956,1,-0.65934,1,-0.14652,1,0.015132,1,-1.0088,1,0.022698,
58,2.453125,1,-0.65934,1,1.0989,1,0.7326,1,-0.002522,1,-1.02141,1,0.040352,
59,2.5,1,-0.51282,1,0.65934,1,0.95238,1,0.002522,1,-1.013844,1,0.040352,
60,2.53125,1,-1.02564,1,1.39194,1,0.07326,1,0,1,-1.001234,1,0.02522,
61,2.578125,1,-0.87912,1,2.5641,1,0.87912,1,-0.017654,1,-1.003756,1,0.03783,
62,2.625,1,-0.51282,1,0.21978,1,0.29304,1,0.022698,1,-0.991146,1,0.035308,
63,2.65625,1,-1.02564,1,-0.21978,1,1.31868,1,-0.005044,1,-1.016366,1,0.045396,
64,2.703125,1,-0.43956,1,-2.85714,1,0.14652,1,0.022698,1,-1.031498,1,0.052962,
65,2.75,1,-0.65934,1,-3.15018,1,-0.29304,1,0,1,-0.9961901,1,0.02522,
66,2.78125,1,-0.87912,1,-3.663,1,-0.43956,1,0,1,-1.016366,1,0.035308,
67,2.828125,1,-0.29304,1,-3.73626,1,0.14652,1,0.007566,1,-1.03402,1,0.05044,
68,2.859375,1,-0.51282,1,-2.41758,1,0.14652,1,0.020176,1,-1.036542,1,0.047918,
69,2.90625,1,-0.7326,1,-4.32234,1,0.14652,1,0.047918,1,-1.02141,1,0.040352,
70,2.953125,1,-0.80586,1,-4.68864,1,-0.65934,1,0.03783,1,-1.026454,1,0.052962,
71,2.984375,1,-0.80586,1,-3.2967,1,0.3663,1,0.007566,1,-0.993668,1,0.027742,
72,3.03125,1,-0.80586,1,-5.20146,1,-0.80586,1,0.03783,1,-1.028976,1,0.047918,
73,3.078125,1,-0.43956,1,-1.61172,1,0.3663,1,0.035308,1,-1.028976,1,0.058006,
74,3.109375,1,0.14652,1,1.53846,1,0.51282,1,0.01261,1,-1.0088,1,0.027742,
75,3.15625,1,-0.7326,1,4.90842,1,-0.14652,1,0.02522,1,-1.028976,1,0.06305,
76,3.203125,1,-0.87912,1,7.39926,1,0.07326,1,0.042874,1,-1.026454,1,0.055484,
77,3.234375,1,-0.95238,1,6.44688,1,0.29304,1,0.015132,1,-1.013844,1,0.020176,
78,3.28125,1,-0.58608,1,8.791201,1,-0.58608,1,0.015132,1,-1.02141,1,0.040352,
79,3.3125,1,0.3663,1,7.83882,1,0.07326,1,0.01261,1,-1.001234,1,0.035308,
80,3.359375,1,-0.51282,1,5.34798,1,-0.29304,1,-0.002522,1,-1.003756,1,0.032786,
81,3.40625,1,0.3663,1,4.17582,1,0.07326,1,0.005044,1,-1.001234,1,0.022698,
82,3.4375,1,-0.87912,1,2.1978,1,0.95238,1,0,1,-1.028976,1,0.058006,
83,3.484375,1,0.29304,1,0.21978,1,0.7326,1,0.015132,1,-1.013844,1,0.042874,
84,3.53125,1,-0.51282,1,1.68498,1,0.87912,1,-0.020176,1,-1.016366,1,0.060528,
85,3.5625,1,0.14652,1,2.63736,1,0.80586,1,-0.007566,1,-1.011322,1,0.052962,
86,3.609375,1,0.29304,1,2.5641,1,0.43956,1,0.047918,1,-1.036542,1,0.052962,
87,3.65625,1,-0.65934,1,5.78754,1,0.51282,1,0.027742,1,-1.036542,1,0.047918,
88,3.6875,1,-1.02564,1,5.1282,1,0.07326,1,0.032786,1,-1.028976,1,0.052962,
89,3.734375,1,-0.3663,1,4.98168,1,0.07326,1,0.047918,1,-1.016366,1,0.045396,
90,3.78125,1,0.51282,1,4.7619,1,-0.80586,1,0.02522,1,-1.026454,1,0.045396,
91,3.8125,1,0.07326,1,0.80586,1,-0.14652,1,0.010088,1,-1.031498,1,0.030264,
92,3.859375,1,-1.0989,1,-1.17216,1,0.58608,1,0.007566,1,-1.031498,1,0.047918,
93,3.90625,1,-0.7326,1,-2.78388,1,-0.21978,1,0.017654,1,-1.031498,1,0.055484,
94,3.9375,1,-1.24542,1,-8.0586,1,0.07326,1,0.007566,1,-1.0088,1,0.030264,
95,3.984375,1,-0.87912,1,-7.39926,1,0.21978,1,0.040352,1,-1.016366,1,0.027742,
