File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 11:07:44
Begin Seconds,83251.88
End Seconds,83264.39
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.51282,1,0.43956,1,0.3663,1,-0.484224,1,-0.484224,1,0.774254,
2,0.140625,1,-0.3663,1,0.7326,1,0,1,-0.506922,1,-0.476658,1,0.8196501,
3,0.203125,1,0,1,0.21978,1,0,1,-0.499356,1,-0.47918,1,0.7641661,
4,0.234375,1,0.43956,1,-0.29304,1,-0.14652,1,-0.5044,1,-0.45396,1,0.771732,
5,0.28125,1,-0.07326,1,0.87912,1,0.58608,1,-0.506922,1,-0.44135,1,0.754078,
6,0.328125,1,-0.65934,1,-0.07326,1,-0.29304,1,-0.5044,1,-0.474136,1,0.766688,
7,0.359375,1,0,1,-0.07326,1,0,1,-0.506922,1,-0.471614,1,0.774254,
8,0.40625,1,-0.21978,1,-0.07326,1,0.29304,1,-0.481702,1,-0.45396,1,0.7566,
9,0.4375,1,-0.3663,1,-0.3663,1,0.58608,1,-0.511966,1,-0.446394,1,0.7566,
10,0.484375,1,-0.58608,1,-0.21978,1,-0.29304,1,-0.501878,1,-0.46657,1,0.779298,
11,0.53125,1,-0.58608,1,1.0989,1,0.14652,1,-0.509444,1,-0.459004,1,0.771732,
12,0.5625,1,0,1,0.65934,1,0.43956,1,-0.501878,1,-0.448916,1,0.7566,
13,0.609375,1,-1.02564,1,-0.3663,1,0,1,-0.5044,1,-0.448916,1,0.76921,
14,0.65625,1,-0.07326,1,-0.87912,1,0.21978,1,-0.506922,1,-0.47918,1,0.7818201,
15,0.6875,1,-0.80586,1,0.65934,1,0.65934,1,-0.484224,1,-0.484224,1,0.7818201,
16,0.734375,1,0.07326,1,-0.07326,1,-0.29304,1,-0.501878,1,-0.446394,1,0.754078,
17,0.765625,1,-1.02564,1,0.29304,1,0.21978,1,-0.506922,1,-0.46657,1,0.779298,
18,0.8125,1,0.29304,1,0.58608,1,0.29304,1,-0.486746,1,-0.481702,1,0.779298,
19,0.859375,1,-0.21978,1,0.21978,1,0,1,-0.484224,1,-0.474136,1,0.76921,
20,0.890625,1,-0.07326,1,-0.29304,1,0.07326,1,-0.506922,1,-0.476658,1,0.766688,
21,0.9375,1,-0.51282,1,0.58608,1,0.21978,1,-0.489268,1,-0.484224,1,0.774254,
22,0.984375,1,-0.80586,1,0.07326,1,0.07326,1,-0.489268,1,-0.446394,1,0.7465121,
23,1.03125,1,-1.0989,1,-0.29304,1,0.95238,1,-0.489268,1,-0.448916,1,0.7465121,
24,1.0625,1,-1.02564,1,-0.21978,1,0.14652,1,-0.47918,1,-0.476658,1,0.771732,
25,1.109375,1,-0.07326,1,0.14652,1,0,1,-0.476658,1,-0.46657,1,0.766688,
26,1.15625,1,-0.95238,1,-0.87912,1,2.12454,1,-0.494312,1,-0.484224,1,0.786864,
27,1.1875,1,-2.9304,1,-0.51282,1,3.663,1,-0.400998,1,-0.559884,1,0.776776,
28,1.234375,1,2.34432,1,2.63736,1,-3.07692,1,-0.456482,1,-0.494312,1,0.766688,
29,1.28125,1,-1.39194,1,-0.95238,1,1.4652,1,-0.496834,1,-0.461526,1,0.76921,
30,1.3125,1,-2.85714,1,-2.1978,1,3.58974,1,-0.499356,1,-0.461526,1,0.7641661,
31,1.359375,1,-1.39194,1,-0.95238,1,0.7326,1,-0.474136,1,-0.464048,1,0.76921,
32,1.40625,1,0.07326,1,1.02564,1,0.58608,1,-0.489268,1,-0.456482,1,0.7566,
33,1.4375,1,-0.87912,1,-0.14652,1,0.29304,1,-0.499356,1,-0.451438,1,0.7465121,
34,1.484375,1,2.27106,1,1.17216,1,-2.49084,1,-0.5296201,1,-0.464048,1,0.776776,
35,1.53125,1,-0.80586,1,0,1,0.51282,1,-0.55484,1,-0.433784,1,0.789386,
36,1.5625,1,-2.5641,1,-1.31868,1,2.34432,1,-0.514488,1,-0.481702,1,0.76921,
37,1.609375,1,-0.58608,1,0.43956,1,0.29304,1,-0.522054,1,-0.436306,1,0.754078,
38,1.640625,1,-0.87912,1,-0.21978,1,1.24542,1,-0.481702,1,-0.47918,1,0.771732,
39,1.6875,1,1.68498,1,2.12454,1,-2.9304,1,-0.481702,1,-0.471614,1,0.751556,
40,1.734375,1,2.27106,1,2.34432,1,-3.58974,1,-0.461526,1,-0.481702,1,0.789386,
