File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 11:10:16
Begin Seconds,83404.14
End Seconds,83416.63
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.65934,1,0.29304,1,0.51282,1,-0.506922,1,-0.484224,1,0.79443,
2,0.140625,1,-0.14652,1,0.51282,1,0.07326,1,-0.486746,1,-0.481702,1,0.7818201,
3,0.1875,1,-0.87912,1,0.7326,1,0.43956,1,-0.47918,1,-0.443872,1,0.749034,
4,0.234375,1,-0.3663,1,0.07326,1,0.51282,1,-0.489268,1,-0.476658,1,0.76921,
5,0.265625,1,0.29304,1,0.43956,1,0.3663,1,-0.489268,1,-0.474136,1,0.791908,
6,0.3125,1,0.14652,1,-0.14652,1,0.51282,1,-0.49179,1,-0.464048,1,0.759122,
7,0.34375,1,-0.14652,1,0.43956,1,0.80586,1,-0.486746,1,-0.459004,1,0.754078,
8,0.390625,1,-0.07326,1,0.3663,1,0.51282,1,-0.47918,1,-0.474136,1,0.759122,
9,0.4375,1,-0.51282,1,0.3663,1,0.7326,1,-0.489268,1,-0.44135,1,0.776776,
10,0.46875,1,-0.58608,1,-0.7326,1,0.51282,1,-0.486746,1,-0.484224,1,0.7843421,
11,0.515625,1,-0.29304,1,-0.3663,1,0.58608,1,-0.471614,1,-0.446394,1,0.751556,
12,0.5625,1,-0.3663,1,0.07326,1,-0.65934,1,-0.47918,1,-0.459004,1,0.7566,
13,0.59375,1,-0.58608,1,-0.65934,1,-0.3663,1,-0.471614,1,-0.489268,1,0.789386,
14,0.640625,1,-0.58608,1,0.58608,1,-0.07326,1,-0.484224,1,-0.456482,1,0.749034,
15,0.6875,1,-0.43956,1,-0.3663,1,0.58608,1,-0.496834,1,-0.464048,1,0.779298,
16,0.71875,1,-0.7326,1,0.3663,1,0.21978,1,-0.484224,1,-0.474136,1,0.776776,
17,0.765625,1,-0.21978,1,0,1,0,1,-0.484224,1,-0.45396,1,0.7465121,
18,0.796875,1,-0.14652,1,0.95238,1,-0.07326,1,-0.496834,1,-0.45396,1,0.754078,
19,0.84375,1,-0.80586,1,0.29304,1,-0.21978,1,-0.476658,1,-0.45396,1,0.759122,
20,0.890625,1,0.3663,1,0.87912,1,0.14652,1,-0.5044,1,-0.45396,1,0.7566,
21,0.921875,1,-0.43956,1,-0.14652,1,-0.58608,1,-0.511966,1,-0.46657,1,0.76921,
22,0.96875,1,-0.29304,1,0,1,0.21978,1,-0.47918,1,-0.451438,1,0.754078,
23,1.015625,1,-0.51282,1,0.51282,1,0.7326,1,-0.481702,1,-0.45396,1,0.759122,
24,1.046875,1,-0.21978,1,0,1,-0.65934,1,-0.47918,1,-0.489268,1,0.796952,
25,1.09375,1,0.29304,1,-0.07326,1,0.29304,1,-0.509444,1,-0.484224,1,0.79443,
26,1.140625,1,-0.07326,1,0.43956,1,-0.14652,1,-0.494312,1,-0.474136,1,0.7818201,
27,1.171875,1,-0.07326,1,0.07326,1,0.21978,1,-0.506922,1,-0.456482,1,0.76921,
28,1.21875,1,-0.43956,1,0.65934,1,0.43956,1,-0.506922,1,-0.459004,1,0.759122,
29,1.25,1,-0.58608,1,0.07326,1,-0.3663,1,-0.49179,1,-0.481702,1,0.771732,
30,1.296875,1,-0.58608,1,-0.14652,1,0.29304,1,-0.496834,1,-0.451438,1,0.751556,
31,1.34375,1,-0.29304,1,0.51282,1,0.07326,1,-0.499356,1,-0.46657,1,0.774254,
32,1.375,1,-0.29304,1,0.21978,1,0.3663,1,-0.5044,1,-0.46657,1,0.771732,
