File Name,DATALOG_1.csv
Date,2010-08-01
Time,¿ÀÈÄ 4:29:46
Begin Seconds,59355.7
End Seconds,59386.11
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.7326,1,0.3663,1,0.51282,1,0.559884,1,-0.123578,1,0.9104421,
2,0,1,0.7326,1,0.3663,1,0.14652,1,0.575016,1,-0.105924,1,0.900354,
3,0,1,0.95238,1,0.43956,1,-0.58608,1,0.539708,1,-0.116012,1,0.9079201,
4,0,1,0.95238,1,-0.07326,1,-0.3663,1,0.524576,1,-0.133666,1,0.923052,
5,0,1,-0.07326,1,-0.3663,1,-0.21978,1,0.537186,1,-0.13871,1,0.930618,
6,0.015625,1,-0.65934,1,0.07326,1,-0.51282,1,0.562406,1,-0.133666,1,0.918008,
7,0.015625,1,-0.21978,1,0.7326,1,-0.07326,1,0.569972,1,-0.121056,1,0.900354,
8,0.015625,1,-0.07326,1,0.58608,1,-0.43956,1,0.5472741,1,-0.11349,1,0.905398,
9,0.015625,1,0,1,-0.14652,1,-0.65934,1,0.5296201,1,-0.123578,1,0.9104421,
10,0.015625,1,-0.3663,1,-0.43956,1,0.07326,1,0.5472741,1,-0.128622,1,0.905398,
11,0.015625,1,-0.58608,1,-0.07326,1,0.21978,1,0.572494,1,-0.116012,1,0.900354,
12,0.03125,1,-0.51282,1,-0.65934,1,0.29304,1,0.569972,1,-0.108446,1,0.897832,
13,0.03125,1,0.21978,1,-0.58608,1,0.58608,1,0.5472741,1,-0.116012,1,0.905398,
14,0.03125,1,0.51282,1,0.29304,1,-0.14652,1,0.527098,1,-0.123578,1,0.92053,
15,0.03125,1,1.02564,1,0.51282,1,-0.58608,1,0.532142,1,-0.11349,1,0.918008,
16,0.03125,1,0.65934,1,0.51282,1,0.21978,1,0.552318,1,-0.10088,1,0.902876,
17,0.046875,1,0.3663,1,0.3663,1,0.51282,1,0.5649281,1,-0.121056,1,0.905398,
18,0.046875,1,0.51282,1,-0.07326,1,0.43956,1,0.562406,1,-0.13871,1,0.9104421,
19,0.046875,1,0.7326,1,-0.21978,1,0.3663,1,0.549796,1,-0.1261,1,0.897832,
20,0.046875,1,0.51282,1,-0.43956,1,0.14652,1,0.539708,1,-0.110968,1,0.8902661,
21,0.046875,1,0.43956,1,0,1,0.07326,1,0.539708,1,-0.118534,1,0.9104421,
22,0.0625,1,0.3663,1,-0.07326,1,0.29304,1,0.5649281,1,-0.131144,1,0.9280961,
23,0.0625,1,0.21978,1,-0.21978,1,0.21978,1,0.582582,1,-0.116012,1,0.9079201,
24,0.0625,1,0.29304,1,-0.29304,1,-0.3663,1,0.5649281,1,-0.103402,1,0.900354,
25,0.0625,1,0.14652,1,-0.14652,1,-0.14652,1,0.54223,1,-0.116012,1,0.918008,
26,0.0625,1,0.07326,1,0,1,0.3663,1,0.5296201,1,-0.131144,1,0.9255741,
27,0.078125,1,0.43956,1,-0.21978,1,-0.21978,1,0.544752,1,-0.123578,1,0.912964,
28,0.078125,1,0.7326,1,-0.51282,1,-0.51282,1,0.577538,1,-0.110968,1,0.9104421,
29,0.078125,1,0.65934,1,-0.43956,1,-0.51282,1,0.575016,1,-0.11349,1,0.9104421,
30,0.078125,1,0.7326,1,-0.14652,1,-0.58608,1,0.549796,1,-0.133666,1,0.918008,
31,0.078125,1,0.3663,1,-0.29304,1,-0.65934,1,0.539708,1,-0.131144,1,0.918008,
32,0.09375,1,-0.29304,1,-0.51282,1,-0.43956,1,0.552318,1,-0.118534,1,0.8927881,
33,0.09375,1,-0.29304,1,-0.29304,1,-0.58608,1,0.575016,1,-0.105924,1,0.900354,
34,0.09375,1,-0.21978,1,-0.21978,1,-0.65934,1,0.572494,1,-0.123578,1,0.918008,
35,0.09375,1,-0.29304,1,0.07326,1,0.07326,1,0.54223,1,-0.13871,1,0.92053,
36,0.09375,1,0,1,0.21978,1,0.29304,1,0.534664,1,-0.131144,1,0.912964,
37,0.109375,1,0.14652,1,0,1,0.3663,1,0.549796,1,-0.11349,1,0.900354,
38,0.109375,1,0.14652,1,0,1,0.51282,1,0.569972,1,-0.118534,1,0.9079201,
39,0.109375,1,0,1,-0.14652,1,0.29304,1,0.572494,1,-0.148798,1,0.923052,
40,0.109375,1,-0.3663,1,-0.14652,1,-0.21978,1,0.55484,1,-0.141232,1,0.92053,
41,0.109375,1,-0.58608,1,0.07326,1,0.14652,1,0.539708,1,-0.10088,1,0.8927881,
42,0.125,1,-0.51282,1,0,1,0.29304,1,0.5472741,1,-9.583601E-02,1,0.8877441,
43,0.125,1,-0.58608,1,0.14652,1,0.14652,1,0.56745,1,-0.136188,1,0.918008,
