File Name,DATALOG_1.csv
Date,2010-08-01
Time,¿ÀÈÄ 4:40:51
Begin Seconds,60022.33
End Seconds,60051.64
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.51282,1,-0.29304,1,0.21978,1,-0.388388,1,-0.110968,1,-0.842348,
2,0,1,0.21978,1,-0.58608,1,-0.14652,1,-0.363168,1,-9.331401E-02,1,-0.860002,
3,0,1,0.51282,1,-0.7326,1,0,1,-0.358124,1,-0.083226,1,-0.865046,
4,0,1,0.58608,1,-0.58608,1,-0.21978,1,-0.373256,1,-9.583601E-02,1,-0.842348,
5,0.015625,1,0.3663,1,-0.21978,1,-0.58608,1,-0.383344,1,-0.10088,1,-0.8347821,
6,0.015625,1,0.29304,1,-0.3663,1,-0.07326,1,-0.39091,1,-7.313801E-02,1,-0.860002,
7,0.015625,1,-0.29304,1,-0.7326,1,0.29304,1,-0.380822,1,-0.065572,1,-0.867568,
8,0.015625,1,0.07326,1,-0.58608,1,0.29304,1,-0.36569,1,-9.835801E-02,1,-0.839826,
9,0.015625,1,0.21978,1,-0.58608,1,0.3663,1,-0.355602,1,-0.11349,1,-0.829738,
10,0.015625,1,0.21978,1,-0.80586,1,1.0989,1,-0.36569,1,-0.085748,1,-0.847392,
11,0.03125,1,1.02564,1,-1.17216,1,0.87912,1,-0.393432,1,-7.061601E-02,1,-0.860002,
12,0.03125,1,0.95238,1,-0.95238,1,0,1,-0.385866,1,-7.566001E-02,1,-0.860002,
13,0.03125,1,0.65934,1,-0.3663,1,-0.43956,1,-0.363168,1,-0.10088,1,-0.829738,
14,0.03125,1,0.21978,1,-0.29304,1,-0.21978,1,-0.36569,1,-0.105924,1,-0.824694,
15,0.03125,1,0.3663,1,-0.29304,1,-0.21978,1,-0.39091,1,-0.08827,1,-0.849914,
16,0.046875,1,0.21978,1,-0.21978,1,-0.29304,1,-0.395954,1,-7.566001E-02,1,-0.862524,
17,0.046875,1,0.14652,1,-0.14652,1,0.14652,1,-0.380822,1,-9.331401E-02,1,-0.8549581,
18,0.046875,1,0.51282,1,-0.14652,1,0.3663,1,-0.358124,1,-0.108446,1,-0.842348,
19,0.046875,1,0.58608,1,-0.21978,1,-0.14652,1,-0.36569,1,-0.103402,1,-0.842348,
20,0.046875,1,0.7326,1,0.29304,1,0,1,-0.383344,1,-0.083226,1,-0.847392,
21,0.0625,1,0.58608,1,0,1,0.3663,1,-0.395954,1,-0.090792,1,-0.829738,
22,0.0625,1,-0.43956,1,-0.3663,1,0.3663,1,-0.40352,1,-0.108446,1,-0.827216,
23,0.0625,1,-0.29304,1,-0.3663,1,0,1,-0.398476,1,-0.085748,1,-0.860002,
24,0.0625,1,0.29304,1,-0.87912,1,0.21978,1,-0.3783,1,-0.08827,1,-0.860002,
25,0.0625,1,0.43956,1,-0.95238,1,0.3663,1,-0.360646,1,-0.105924,1,-0.847392,
26,0.078125,1,0.3663,1,-0.51282,1,0.3663,1,-0.348036,1,-9.583601E-02,1,-0.84487,
27,0.078125,1,1.02564,1,0.07326,1,0.14652,1,-0.358124,1,-0.083226,1,-0.8549581,
28,0.078125,1,1.17216,1,-0.29304,1,0,1,-0.375778,1,-9.583601E-02,1,-0.8347821,
29,0.078125,1,0.80586,1,-0.58608,1,0.21978,1,-0.408564,1,-0.11349,1,-0.827216,
30,0.078125,1,0.29304,1,-0.80586,1,0.07326,1,-0.411086,1,-0.10088,1,-0.84487,
31,0.09375,1,0.14652,1,-0.58608,1,-0.14652,1,-0.380822,1,-9.331401E-02,1,-0.85748,
32,0.09375,1,0.07326,1,-0.43956,1,0.07326,1,-0.363168,1,-0.103402,1,-0.849914,
33,0.09375,1,0.07326,1,-0.65934,1,-0.14652,1,-0.35308,1,-0.105924,1,-0.839826,
34,0.09375,1,0.14652,1,-0.3663,1,-0.65934,1,-0.368212,1,-0.090792,1,-0.847392,
35,0.09375,1,0,1,-0.3663,1,-0.3663,1,-0.398476,1,-0.080704,1,-0.867568,
36,0.09375,1,0.29304,1,-0.51282,1,0.3663,1,-0.39091,1,-9.583601E-02,1,-0.8549581,
37,0.109375,1,0.58608,1,-0.3663,1,0.51282,1,-0.375778,1,-0.11349,1,-0.8347821,
38,0.109375,1,0.29304,1,-0.43956,1,0.29304,1,-0.358124,1,-9.583601E-02,1,-0.847392,
39,0.109375,1,-0.21978,1,-0.58608,1,0.07326,1,-0.35308,1,-0.080704,1,-0.862524,
40,0.109375,1,0.07326,1,-0.58608,1,0.29304,1,-0.375778,1,-9.835801E-02,1,-0.8524361,
41,0.109375,1,0.14652,1,-0.21978,1,0.65934,1,-0.393432,1,-0.105924,1,-0.83226,
42,0.125,1,0.14652,1,0.3663,1,-0.07326,1,-0.393432,1,-9.331401E-02,1,-0.8524361,
43,0.125,1,0.14652,1,0.29304,1,-0.29304,1,-0.39091,1,-7.313801E-02,1,-0.8751341,
44,0.125,1,0.58608,1,-0.95238,1,0.43956,1,-0.375778,1,-0.085748,1,-0.880178,
45,0.125,1,0.87912,1,-1.4652,1,0.58608,1,-0.363168,1,-0.10088,1,-0.8524361,
46,0.125,1,0.65934,1,-0.29304,1,0,1,-0.36569,1,-9.331401E-02,1,-0.847392,
47,0.140625,1,0.29304,1,0.07326,1,-0.51282,1,-0.3783,1,-0.090792,1,-0.85748,
48,0.140625,1,-0.29304,1,-0.43956,1,-0.65934,1,-0.39091,1,-0.105924,1,-0.842348,
49,0.140625,1,-0.65934,1,-0.65934,1,-0.43956,1,-0.398476,1,-0.110968,1,-0.83226,
50,0.140625,1,-0.3663,1,0.07326,1,-0.14652,1,-0.385866,1,-0.08827,1,-0.85748,
51,0.140625,1,0.14652,1,0.07326,1,0.14652,1,-0.368212,1,-0.083226,1,-0.862524,
