File Name,DATALOG_1.csv
Date,2010-08-01
Time,¿ÀÈÄ 4:32:05
Begin Seconds,59495.81
End Seconds,59525.08
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.95238,1,-0.07326,1,0.51282,1,-0.464048,1,9.583601E-02,1,0.8927881,
2,0,1,-0.21978,1,0.43956,1,0.3663,1,-0.446394,1,0.08827,1,0.897832,
3,0.015625,1,0.3663,1,0.58608,1,0,1,-0.423696,1,7.061601E-02,1,0.912964,
4,0.015625,1,0.07326,1,0.14652,1,-0.07326,1,-0.41613,1,0.080704,1,0.900354,
5,0.015625,1,0.14652,1,-0.51282,1,0.14652,1,-0.42874,1,0.085748,1,0.8927881,
6,0.015625,1,0.87912,1,-0.29304,1,0,1,-0.438828,1,0.083226,1,0.905398,
7,0.015625,1,1.02564,1,0.29304,1,0,1,-0.451438,1,0.085748,1,0.89531,
8,0.015625,1,0.87912,1,0.29304,1,-0.14652,1,-0.46657,1,0.10088,1,0.8927881,
9,0.03125,1,0.3663,1,0.3663,1,-0.21978,1,-0.46657,1,0.083226,1,0.915486,
10,0.03125,1,0.29304,1,0.87912,1,0.3663,1,-0.438828,1,0.058006,1,0.918008,
11,0.03125,1,0.3663,1,1.02564,1,0.80586,1,-0.423696,1,7.566001E-02,1,0.8902661,
12,0.03125,1,0.21978,1,0.58608,1,0.58608,1,-0.426218,1,0.090792,1,0.8827,
13,0.03125,1,0.14652,1,0.21978,1,0.3663,1,-0.44135,1,0.078182,1,0.900354,
14,0.046875,1,0.14652,1,0.21978,1,0.80586,1,-0.464048,1,7.061601E-02,1,0.900354,
15,0.046875,1,0.29304,1,0.21978,1,1.02564,1,-0.47918,1,0.085748,1,0.89531,
16,0.046875,1,0.29304,1,0.21978,1,0.58608,1,-0.484224,1,0.080704,1,0.905398,
17,0.046875,1,-0.43956,1,-0.3663,1,0.7326,1,-0.474136,1,0.078182,1,0.9104421,
18,0.046875,1,-0.7326,1,-0.43956,1,0.95238,1,-0.448916,1,0.085748,1,0.902876,
19,0.0625,1,0,1,-0.14652,1,-0.14652,1,-0.426218,1,0.068094,1,0.9079201,
20,0.0625,1,0.65934,1,0.29304,1,-0.3663,1,-0.426218,1,0.068094,1,0.905398,
21,0.0625,1,0.58608,1,0.58608,1,-0.43956,1,-0.423696,1,0.090792,1,0.8902661,
22,0.0625,1,-0.07326,1,0.14652,1,-0.7326,1,-0.423696,1,0.080704,1,0.902876,
23,0.0625,1,-0.29304,1,-0.29304,1,-0.7326,1,-0.42874,1,7.061601E-02,1,0.918008,
24,0.078125,1,-0.21978,1,-0.07326,1,-0.3663,1,-0.448916,1,7.566001E-02,1,0.902876,
25,0.078125,1,0.43956,1,0.58608,1,-0.29304,1,-0.456482,1,0.06305,1,0.9104421,
26,0.078125,1,0,1,0,1,-0.80586,1,-0.456482,1,0.060528,1,0.912964,
27,0.078125,1,-0.43956,1,-0.29304,1,-0.87912,1,-0.456482,1,0.085748,1,0.8927881,
28,0.078125,1,0.43956,1,0.07326,1,-0.14652,1,-0.45396,1,0.080704,1,0.900354,
29,0.09375,1,0.43956,1,0.07326,1,-0.14652,1,-0.438828,1,0.060528,1,0.905398,
30,0.09375,1,-0.58608,1,0.14652,1,-0.43956,1,-0.431262,1,7.313801E-02,1,0.900354,
31,0.09375,1,-0.58608,1,-0.29304,1,-0.3663,1,-0.42874,1,0.078182,1,0.900354,
32,0.09375,1,-0.65934,1,-0.43956,1,-0.07326,1,-0.436306,1,0.058006,1,0.9104421,
33,0.09375,1,-0.95238,1,0.29304,1,-0.14652,1,-0.446394,1,0.065572,1,0.900354,
34,0.109375,1,0,1,0.58608,1,-0.07326,1,-0.464048,1,0.090792,1,0.8927881,
35,0.109375,1,1.02564,1,-0.07326,1,-0.21978,1,-0.471614,1,7.566001E-02,1,0.902876,
36,0.109375,1,0.65934,1,0,1,0.07326,1,-0.456482,1,7.061601E-02,1,0.902876,
37,0.109375,1,0,1,1.02564,1,0.80586,1,-0.456482,1,0.085748,1,0.8902661,
