File Name,DATALOG_1.csv
Date,2010-08-01
Time,¿ÀÈÄ 4:33:13
Begin Seconds,59564.19
End Seconds,59593.8
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,0.07326,1,0.3663,1,0.14652,1,-0.032786,1,-0.433784,1,0.935662,
2,0.015625,1,-0.07326,1,0.65934,1,0.58608,1,-0.042874,1,-0.438828,1,0.9457501,
3,0.015625,1,0,1,0.21978,1,0.7326,1,-0.040352,1,-0.471614,1,0.950794,
4,0.015625,1,-0.3663,1,0,1,0.80586,1,-0.030264,1,-0.461526,1,0.935662,
5,0.015625,1,-0.58608,1,0.21978,1,0.51282,1,-0.007566,1,-0.426218,1,0.93314,
6,0.015625,1,-0.29304,1,1.0989,1,0.3663,1,-0.010088,1,-0.436306,1,0.948272,
7,0.015625,1,-0.29304,1,1.31868,1,-0.3663,1,-0.03783,1,-0.464048,1,0.955838,
8,0.03125,1,-0.14652,1,0.29304,1,-0.43956,1,-0.05044,1,-0.45396,1,0.950794,
9,0.03125,1,-0.14652,1,-0.07326,1,-0.21978,1,-0.060528,1,-0.44135,1,0.9432281,
10,0.03125,1,-0.87912,1,-0.14652,1,-0.21978,1,-0.047918,1,-0.459004,1,0.950794,
11,0.03125,1,-0.87912,1,0.07326,1,-0.3663,1,-0.017654,1,-0.459004,1,0.948272,
12,0.03125,1,0.7326,1,0.07326,1,-0.3663,1,-0.015132,1,-0.443872,1,0.930618,
13,0.046875,1,0.95238,1,-0.43956,1,-0.29304,1,-0.020176,1,-0.438828,1,0.938184,
14,0.046875,1,0.29304,1,-0.43956,1,-0.14652,1,-0.035308,1,-0.448916,1,0.9457501,
15,0.046875,1,-0.51282,1,-0.07326,1,0.07326,1,-0.05044,1,-0.45396,1,0.940706,
16,0.046875,1,-0.87912,1,0.14652,1,-0.07326,1,-0.060528,1,-0.443872,1,0.9255741,
17,0.046875,1,-0.58608,1,-0.14652,1,-0.14652,1,-0.040352,1,-0.448916,1,0.930618,
18,0.0625,1,0,1,-0.07326,1,0.07326,1,-0.01261,1,-0.461526,1,0.9457501,
19,0.0625,1,1.17216,1,0.07326,1,0.43956,1,-0.005044,1,-0.451438,1,0.940706,
20,0.0625,1,1.0989,1,0,1,0.14652,1,-0.017654,1,-0.438828,1,0.92053,
21,0.0625,1,0.3663,1,0.14652,1,0.14652,1,-0.047918,1,-0.438828,1,0.9280961,
