File Name,DATALOG_1.csv
Date,2010-08-01
Time,¿ÀÈÄ 4:45:21
Begin Seconds,60291.34
End Seconds,60321.75
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
1,0,1,-0.87912,1,-1.31868,1,0.21978,1,0.552318,1,0.017654,1,-0.8373041,
2,0,1,-0.65934,1,-0.95238,1,0.3663,1,0.534664,1,0.007566,1,-0.83226,
3,0,1,-0.3663,1,-1.0989,1,0.21978,1,0.519532,1,0.02522,1,-0.8347821,
4,0.015625,1,0.07326,1,-0.65934,1,0.07326,1,0.506922,1,0.045396,1,-0.842348,
5,0.015625,1,0.07326,1,0.21978,1,-0.29304,1,0.509444,1,0.027742,1,-0.829738,
6,0.015625,1,-0.14652,1,-0.14652,1,0.14652,1,0.522054,1,0.015132,1,-0.8373041,
7,0.015625,1,-0.07326,1,-0.3663,1,0.7326,1,0.552318,1,0.027742,1,-0.8549581,
8,0.015625,1,-0.3663,1,-0.3663,1,0.3663,1,0.559884,1,0.027742,1,-0.84487,
9,0.015625,1,-0.58608,1,-0.14652,1,-0.43956,1,0.54223,1,0.007566,1,-0.824694,
10,0.03125,1,-1.02564,1,-0.29304,1,-0.43956,1,0.524576,1,0.002522,1,-0.83226,
11,0.03125,1,-0.51282,1,-0.7326,1,0.95238,1,0.511966,1,0.015132,1,-0.842348,
12,0.03125,1,0.87912,1,-1.02564,1,1.24542,1,0.519532,1,0.017654,1,-0.83226,
13,0.03125,1,0.65934,1,-1.02564,1,0.43956,1,0.549796,1,0.017654,1,-0.824694,
14,0.03125,1,0.07326,1,-0.95238,1,0,1,0.56745,1,0.022698,1,-0.839826,
15,0.046875,1,0,1,-0.65934,1,0.58608,1,0.559884,1,0.027742,1,-0.849914,
16,0.046875,1,-0.21978,1,-0.43956,1,0.65934,1,0.544752,1,0.015132,1,-0.8171281,
17,0.046875,1,0,1,-0.51282,1,0.07326,1,0.514488,1,0.010088,1,-0.822172,
18,0.046875,1,0.65934,1,-0.21978,1,-0.29304,1,0.506922,1,0.030264,1,-0.839826,
19,0.046875,1,0.80586,1,-0.07326,1,-0.80586,1,0.514488,1,0.022698,1,-0.8347821,
20,0.0625,1,0.3663,1,-0.43956,1,-0.7326,1,0.527098,1,0.01261,1,-0.827216,
21,0.0625,1,0.14652,1,-0.58608,1,-0.29304,1,0.534664,1,0.027742,1,-0.839826,
22,0.0625,1,0.29304,1,-0.51282,1,0.3663,1,0.5472741,1,0.022698,1,-0.842348,
23,0.0625,1,0,1,-0.3663,1,0.29304,1,0.552318,1,0.007566,1,-0.8347821,
