22399292	8.3277	0.889606	3.80554	-0.171336	0.0281298	0.0434734	368800	0.634745	2.22293	0	0.01852
22399434	8.55011	0.840184	4.02794	-0.113798	0.0153435	-0.111241	369000	0.634745	2.22293	0	0.01852
22399629	8.50068	1.11201	3.85496	-0.147042	0.138092	-0.144485	0	0	0	0	0
22399667	8.3277	0.939029	4.07736	-0.175172	0.0268512	-0.135535	369200	0.634745	2.22293	0	0.01852
22399823	8.79722	1.21085	3.87967	-0.0728818	0.0639314	-0.0818322	369400	0.634745	2.22293	0	0.01852
22400022	8.45126	0.840184	4.07736	-0.120191	0.0805536	-0.111241	369600	0.634745	2.22293	0	0.01852
22400226	8.57482	0.617782	3.68198	-0.219924	0.06521	-0.0562596	369800	0.634745	2.22293	0	0.03704
22400428	8.7478	0.716627	3.75612	-0.0728818	0.0370802	-0.0319657	370000	0.634745	2.22293	0	0.07408
22400625	9.09375	0.172979	3.509	-0.106126	-0.0716032	-0.0524238	370200	0.634745	2.22293	0	0.14816
22400833	8.89606	1.06259	4.00323	0.271069	-0.147042	0.210974	370400	0.634745	2.22293	0	0.87044
22401020	8.1053	1.77921	4.12679	0.00511451	0.304314	0.106126	370600	0.634745	2.22293	0	0.66672
22401222	8.42655	1.13672	3.23718	0.301756	0.0511451	0.0460306	370800	0.634745	2.22293	0	0.81488
22401425	9.81038	1.11201	3.78083	-0.506337	-0.240382	-0.0831108	371000	0.634745	2.22293	0	0.3704
22401622	8.35242	0.148268	4.91755	-0.378474	-0.227596	-0.134256	371200	0.634745	2.22293	0	0.29632
22401820	7.09214	0.370669	3.18776	0.196909	0.0460306	-0.143206	371400	0.634745	2.22293	0	0.1852
22402024	10.5023	0.864895	2.69353	0.366966	-0.253168	0.191794	371600	0.634745	2.22293	0	0.11112
22402231	7.38868	1.82864	4.20092	-0.19563	0.311985	0.216088	371800	0.634745	2.22293	0	0.05556
22402426	7.6605	0.617782	3.26189	0.0511451	0.0690459	0.0933399	372000	0.634745	2.22293	0	0.0926
